timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,all_sports,55-64,2014,participants,677201.3760567481,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,18-24,2015,participants,413769.7028992844,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,25-34,2015,participants,677515.6653840961,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,35-44,2015,participants,654749.6089126691,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,45-54,2015,participants,745728.2067263778,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,55-64,2015,participants,706085.3768627197,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,18-24,2016,participants,407847.2175259064,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,25-34,2016,participants,676398.9219665905,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,35-44,2016,participants,657742.3517898712,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,45-54,2016,participants,739320.964389231,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,55-64,2016,participants,724501.2302716896,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,18-24,2017,participants,381694.92770306946,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,25-34,2017,participants,643407.750341739,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,35-44,2017,participants,644679.0946670733,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,45-54,2017,participants,710480.7220520861,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,55-64,2017,participants,719548.0836806633,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,18-24,2018,participants,361887.92741532566,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,25-34,2018,participants,624116.0756868524,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,35-44,2018,participants,649607.8375442754,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,45-54,2018,participants,699975.4797149412,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,55-64,2018,participants,735041.9370896369,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,18-24,2019,participants,361290.28108799946,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,25-34,2019,participants,617993.5412345133,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,35-44,2019,participants,650859.5804214776,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,45-54,2019,participants,687694.2373777963,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,55-64,2019,participants,739016.7904986106,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2010,participants,3049152,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2011,participants,3013742,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2012,participants,3187001,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2013,participants,3092684,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2014,participants,3127203,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2015,participants,3206725.800000012,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2016,participants,3230263.200000003,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2017,participants,3139982.600000009,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2018,participants,3138777,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,all,2019,participants,3131683.400000006,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2010,participants,716033,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2010,participants,2333119,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2011,participants,714733,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2011,participants,2299009,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2012,participants,783296,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2012,participants,2403705,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2013,participants,752940,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2013,participants,2339744,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2014,participants,781211,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2014,participants,2345992,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2015,participants,804268.1000000052,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2015,participants,2402457.700000003,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2016,participants,816981.2000000067,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2016,participants,2413282.0000000075,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2017,participants,783959.3000000045,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2017,participants,2356023.3000000045,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2018,participants,785265.400000006,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2018,participants,2353511.6000000015,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,female,2019,participants,780989.5000000037,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,male,2019,participants,2350693.8999999985,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2010,participants,559283,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2010,participants,2489869,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2011,participants,554291,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2011,participants,2459451,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2012,participants,602867,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2012,participants,2584134,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2013,participants,611868,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2013,participants,2480816,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2014,participants,631021,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2014,participants,2496182,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2015,participants,652928,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2015,participants,2533289.8000000045,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2016,participants,683316,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2016,participants,2530084.8000000045,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2017,participants,682393,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2017,participants,2428441.8000000045,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2018,participants,685868,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2018,participants,2402395.8000000045,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,nonresident,2019,participants,711374,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,all_sports,resident,2019,participants,2363006.8000000045,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2010,participants,67101.23272779287,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2010,participants,117051.02611929624,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2010,participants,145573.268345015,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2010,participants,179878.03204119584,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2010,participants,152557.44076670005,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2011,participants,66992.03684369908,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2011,participants,116408.49369114742,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2011,participants,139853.49090804218,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2011,participants,174481.50287683678,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2011,participants,154217.47568027457,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2012,participants,66264.62174365591,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2012,participants,114572.78278334042,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2012,participants,134278.20487297143,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2012,participants,168637.87987626993,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2012,participants,153698.51072376233,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2013,participants,70868.69720053324,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2013,participants,120882.06476317436,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2013,participants,135673.5019452077,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2013,participants,166957.65032510814,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2013,participants,155626.08576597655,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2014,participants,69506.59840806434,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2014,participants,118953.21571003635,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2014,participants,129433.56042745401,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2014,participants,157757.05814145642,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2014,participants,152199.56731298886,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2015,participants,72344.20680694342,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2015,participants,125796.55374419279,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2015,participants,133857.7838603512,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2015,participants,160896.7845468112,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2015,participants,158304.1750034244,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2016,participants,71349.9031754229,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2016,participants,124514.54087994862,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2016,participants,131203.24338055553,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2016,participants,156387.10451169044,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2016,participants,159774.56132125237,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2017,participants,67440.1171005369,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2017,participants,121271.67169710739,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2017,participants,128429.70290075988,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2017,participants,149609.4244765697,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2017,participants,157806.94763908023,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2018,participants,67861.70650068119,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2018,participants,123878.08439261565,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2018,participants,132255.16242096422,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2018,participants,148298.74444144894,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2018,participants,160432.3339569082,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,18-24,2019,participants,63956.7207787379,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,25-34,2019,participants,119179.10204203043,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,35-44,2019,participants,130377.62194116856,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,45-54,2019,participants,143023.0644063282,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,55-64,2019,participants,159504.72027473617,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2010,participants,662160,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2011,participants,651955,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2012,participants,637454,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2013,participants,650010,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2014,participants,627852,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2015,participants,652154.2999999998,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2016,participants,646368.1999999997,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2017,participants,629220.0999999996,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2018,participants,638097.9999999995,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,all,2019,participants,628393.8999999994,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2010,participants,61362,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2010,participants,600798,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2011,participants,62615,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2011,participants,589340,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2012,participants,63659,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2012,participants,573795,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2013,participants,67109,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2013,participants,582901,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2014,participants,68158,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2014,participants,559694,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2015,participants,72750.40000000014,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2015,participants,579403.8999999999,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2016,participants,76555.00000000012,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2016,participants,569813.2,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2017,participants,74762.6000000001,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2017,participants,554457.4999999998,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2018,participants,76238.20000000007,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2018,participants,561859.7999999996,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,female,2019,participants,75111.79999999993,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,male,2019,participants,553282.0999999996,gender,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2010,participants,37852,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2010,participants,624308,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2011,participants,37842,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2011,participants,614113,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2012,participants,36613,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2012,participants,600841,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2013,participants,38706,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2013,participants,611304,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2014,participants,39571,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2014,participants,588281,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2015,participants,42678,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2015,participants,609032.4000000001,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2016,participants,43565,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2016,participants,602872.2,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2017,participants,43085,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2017,participants,585918,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2018,participants,45309,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2018,participants,592586.7999999998,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,nonresident,2019,participants,46018,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,hunt,resident,2019,participants,581849.5999999996,residency,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2010,participants,349089.9497655118,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2010,participants,579960.89963179,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2010,participants,626259.9815746307,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2010,participants,741254.9260556924,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2010,participants,602461.2429723751,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2011,participants,350442.22605084477,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2011,participants,577827.7284716428,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2011,participants,606900.8007577644,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2011,participants,720919.1289073137,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2011,participants,606202.1158124343,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2012,participants,385766.25122912443,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2012,participants,623271.3704567263,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2012,participants,639190.8627129168,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2012,participants,750816.3924022237,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2012,participants,647081.1231990089,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2013,participants,381512.76906385657,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2013,participants,604116.0479373937,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2013,participants,606799.6186775768,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2013,participants,711483.7246564382,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2013,participants,637027.8396647347,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2014,participants,393812.18334973144,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2014,participants,625363.4818505137,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2014,participants,611535.0306900111,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2014,participants,702805.0969410797,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2014,participants,648227.207168664,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2015,participants,392861.0157340075,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2015,participants,643122.2389508546,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2015,participants,619446.6337277535,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2015,participants,706808.2350485213,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2015,participants,673699.7014369108,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2016,participants,389203.3397836615,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2016,participants,644055.8155733225,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2016,participants,626394.2253428102,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2016,participants,705129.6288005095,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2016,participants,693981.1666613966,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2017,participants,363761.4530184317,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2017,participants,611204.9301993127,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2017,participants,614372.8169578686,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2017,participants,677668.0225524995,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2017,participants,689787.6318858825,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2018,participants,343622.16557116027,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2018,participants,590757.3762783743,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2018,participants,618450.4085729253,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2018,participants,667768.4163044896,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2018,participants,705062.097110372,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,18-24,2019,participants,343619.4212087308,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,25-34,2019,participants,584798.5265897276,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,35-44,2019,participants,621257.0001879819,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,45-54,2019,participants,657411.8100564796,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,55-64,2019,participants,709417.5623348579,age,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,all,2010,participants,2899029,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,all,2011,participants,2862290,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,all,2012,participants,3046129,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
mid-year,fish,all,2013,participants,2940940,all,US,US,sum,"FL,MO,OR,SC,VA,WI"
