timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,hunt,35-44,2013,participants,29716,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2014,participants,27208,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2015,participants,26925,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2009,participants,50460,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2010,participants,47197,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2011,participants,44755,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2012,participants,43737,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2013,participants,42029,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2014,participants,38809,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2015,participants,38068,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2009,participants,37062,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2010,participants,36332,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2011,participants,35973,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2012,participants,36783,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2013,participants,37033,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2014,participants,36227,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2015,participants,37601,age,WI,Midwest,NONE,NA
mid-year,hunt,all,2013,participants - recruited,3387,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2014,participants - recruited,3157,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2015,participants - recruited,3089,all,WI,Midwest,NONE,NA
mid-year,hunt,resident,2013,participants - recruited,2741,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2014,participants - recruited,2526,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2015,participants - recruited,2425,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2013,participants - recruited,646,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2014,participants - recruited,631,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2015,participants - recruited,664,residency,WI,Midwest,NONE,NA
mid-year,hunt,male,2013,participants - recruited,2444,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2014,participants - recruited,2280,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2015,participants - recruited,2180,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2013,participants - recruited,943,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2014,participants - recruited,877,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2015,participants - recruited,909,gender,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2013,participants - recruited,587,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2014,participants - recruited,582,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2015,participants - recruited,516,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2013,participants - recruited,945,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2014,participants - recruited,864,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2015,participants - recruited,888,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2013,participants - recruited,707,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2014,participants - recruited,687,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2015,participants - recruited,594,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2013,participants - recruited,679,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2014,participants - recruited,582,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2015,participants - recruited,608,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2013,participants - recruited,469,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2014,participants - recruited,442,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2015,participants - recruited,483,age,WI,Midwest,NONE,NA
mid-year,fish,all,2009,participants,885542,all,WI,Midwest,NONE,NA
mid-year,fish,all,2010,participants,861418,all,WI,Midwest,NONE,NA
mid-year,fish,all,2011,participants,811013,all,WI,Midwest,NONE,NA
mid-year,fish,all,2012,participants,874736,all,WI,Midwest,NONE,NA
mid-year,fish,all,2013,participants,812867,all,WI,Midwest,NONE,NA
mid-year,fish,all,2014,participants,808015,all,WI,Midwest,NONE,NA
mid-year,fish,all,2015,participants,835660,all,WI,Midwest,NONE,NA
mid-year,fish,resident,2009,participants,729003,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2010,participants,709594,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2011,participants,668772,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2012,participants,718266,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2013,participants,670399,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2014,participants,667264,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2015,participants,684533,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2009,participants,156539,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2010,participants,151824,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2011,participants,142241,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2012,participants,156470,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2013,participants,142468,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2014,participants,140751,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2015,participants,151127,residency,WI,Midwest,NONE,NA
mid-year,fish,male,2009,participants,641036,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2010,participants,621663,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2011,participants,585073,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2012,participants,624201,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2013,participants,581744,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2014,participants,574071,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2015,participants,592445,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2009,participants,244506,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2010,participants,239755,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2011,participants,225940,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2012,participants,250535,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2013,participants,231123,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2014,participants,233944,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2015,participants,243215,gender,WI,Midwest,NONE,NA
mid-year,fish,18-24,2009,participants,108304,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2010,participants,103597,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2011,participants,97610,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2012,participants,109113,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2013,participants,104552,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2014,participants,105538,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2015,participants,107295,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2009,participants,172761,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2010,participants,169778,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2011,participants,161197,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2012,participants,175967,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2013,participants,162946,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2014,participants,164956,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2015,participants,171941,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2009,participants,193955,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2010,participants,182038,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2011,participants,166143,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2012,participants,176849,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2013,participants,161373,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2014,participants,158697,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2015,participants,163385,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2009,participants,236224,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2010,participants,228136,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2011,participants,212553,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2012,participants,223808,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2013,participants,203063,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2014,participants,195089,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2015,participants,196757,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2009,participants,174298,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2010,participants,177870,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2011,participants,173511,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2012,participants,189e3,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2013,participants,180933,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2014,participants,183735,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2015,participants,196281,age,WI,Midwest,NONE,NA
mid-year,fish,all,2013,participants - recruited,89872,all,WI,Midwest,NONE,NA
mid-year,fish,all,2014,participants - recruited,89103,all,WI,Midwest,NONE,NA
mid-year,fish,all,2015,participants - recruited,97819,all,WI,Midwest,NONE,NA
mid-year,fish,resident,2013,participants - recruited,55543,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2014,participants - recruited,55192,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2015,participants - recruited,58696,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2013,participants - recruited,34329,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2014,participants - recruited,33911,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2015,participants - recruited,39123,residency,WI,Midwest,NONE,NA
mid-year,fish,male,2013,participants - recruited,53933,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2014,participants - recruited,52779,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2015,participants - recruited,59084,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2013,participants - recruited,35939,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2014,participants - recruited,36324,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2015,participants - recruited,38735,gender,WI,Midwest,NONE,NA
mid-year,fish,18-24,2013,participants - recruited,22470,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2014,participants - recruited,21792,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2015,participants - recruited,22301,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2013,participants - recruited,22465,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2014,participants - recruited,23096,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2015,participants - recruited,25660,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2013,participants - recruited,16736,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2014,participants - recruited,16454,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2015,participants - recruited,17979,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2013,participants - recruited,15895,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2014,participants - recruited,15268,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2015,participants - recruited,17259,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2013,participants - recruited,12306,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2014,participants - recruited,12493,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2015,participants - recruited,14620,age,WI,Midwest,NONE,NA
mid-year,all_sports,all,2009,participants,914726,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2010,participants,889563,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2011,participants,839546,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2012,participants,900482,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2013,participants,840779,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2014,participants,834044,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2015,participants,860828,all,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2009,participants,755089,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2010,participants,734648,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2011,participants,694258,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2012,participants,741371,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2013,participants,695426,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2014,participants,690618,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2015,participants,706919,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2009,participants,159637,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2010,participants,154915,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2011,participants,145288,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2012,participants,159111,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2013,participants,145353,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2014,participants,143426,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2015,participants,153909,residency,WI,Midwest,NONE,NA
mid-year,all_sports,male,2009,participants,666742,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2010,participants,646450,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2011,participants,610091,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2012,participants,646730,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2013,participants,606170,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2014,participants,596712,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2015,participants,614219,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2009,participants,247984,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2010,participants,243113,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2011,participants,229455,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2012,participants,253752,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2013,participants,234609,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2014,participants,237332,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2015,participants,246609,gender,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2009,participants,111456,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2010,participants,106659,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2011,participants,100725,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2012,participants,111887,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2013,participants,107648,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2014,participants,108486,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2015,participants,110176,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2009,participants,177723,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2010,participants,174593,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2011,participants,166246,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2012,participants,180447,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2013,participants,168221,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2014,participants,170016,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2015,participants,176791,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2009,participants,201087,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2010,participants,188609,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2011,participants,172483,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2012,participants,182258,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2013,participants,167256,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2014,participants,164055,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2015,participants,168397,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2009,participants,244709,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2010,participants,236364,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2011,participants,220939,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2012,participants,231478,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2013,participants,210917,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2014,participants,202155,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2015,participants,203433,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2009,participants,179751,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2010,participants,183339,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2011,participants,179154,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2012,participants,194413,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2013,participants,186737,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2014,participants,189332,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2015,participants,202030,age,WI,Midwest,NONE,NA
mid-year,all_sports,all,2013,participants - recruited,81310,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2014,participants - recruited,80981,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2015,participants - recruited,88354,all,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2013,participants - recruited,47515,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2014,participants - recruited,47650,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2015,participants - recruited,50010,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2013,participants - recruited,33795,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2014,participants - recruited,33331,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2015,participants - recruited,38344,residency,WI,Midwest,NONE,NA
mid-year,all_sports,male,2013,participants - recruited,47153,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2014,participants - recruited,46440,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2015,participants - recruited,51597,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2013,participants - recruited,34157,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2014,participants - recruited,34541,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2015,participants - recruited,36757,gender,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2013,participants - recruited,19506,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2014,participants - recruited,19075,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2015,participants - recruited,19387,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2013,participants - recruited,20744,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2014,participants - recruited,21391,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2015,participants - recruited,23603,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2013,participants - recruited,15423,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2014,participants - recruited,15209,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2015,participants - recruited,16538,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2013,participants - recruited,14442,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2014,participants - recruited,13961,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2015,participants - recruited,15655,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2013,participants - recruited,11195,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2014,participants - recruited,11345,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2015,participants - recruited,13171,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2009,participation rate,0.19967234902180173,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2010,participation rate,0.19036619885107545,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2011,participation rate,0.1803054152834587,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2012,participation rate,0.20111759873520219,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2013,participation rate,0.1933223345826841,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2014,participation rate,0.1938320747616467,age,WI,Midwest,NONE,NA
mid-year,all_sports,18-24,2015,participation rate,0.19619803338281858,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2009,participation rate,0.2524121492260344,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2010,participation rate,0.2470422890783898,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2011,participation rate,0.2322233879452554,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2012,participation rate,0.24928503060421733,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2013,participation rate,0.23086871407394874,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2014,participation rate,0.23243141143754736,age,WI,Midwest,NONE,NA
mid-year,all_sports,25-34,2015,participation rate,0.24160660908347487,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2009,participation rate,0.26201473473810916,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2010,participation rate,0.24483978465614398,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2011,participation rate,0.2299505861595999,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2012,participation rate,0.24914359717184695,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2013,participation rate,0.23306756982355545,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2014,participation rate,0.23200548492618212,age,WI,Midwest,NONE,NA
mid-year,all_sports,35-44,2015,participation rate,0.24079750515164375,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2009,participation rate,0.28027409047833635,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2010,participation rate,0.26970698664175574,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2011,participation rate,0.25227667768367446,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2012,participation rate,0.26548201888889034,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2013,participation rate,0.24404725139488836,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2014,participation rate,0.23729292816159664,age,WI,Midwest,NONE,NA
mid-year,all_sports,45-54,2015,participation rate,0.2433193278678303,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2009,participation rate,0.27389238457283993,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2010,participation rate,0.2783180394125927,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2011,participation rate,0.2619058396748767,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2012,participation rate,0.2751278546351281,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2013,participation rate,0.255457366321602,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2014,participation rate,0.25213484583616214,age,WI,Midwest,NONE,NA
mid-year,all_sports,55-64,2015,participation rate,0.2630776860651136,age,WI,Midwest,NONE,NA
mid-year,all_sports,all,2009,participation rate,0.2570071066502563,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2010,participation rate,0.24900534866606702,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2011,participation rate,0.23422014441501296,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2012,participation rate,0.2508120483284843,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2013,participation rate,0.23365736950370014,all,WI,Midwest,NONE,NA
mid-year,all_sports,all,2014,participation rate,0.23160732748657567,all,WI,Midwest,NONE,NA
