"timeframe","group","segment","year","category","metric","value"
"mid-year","hunt","All",2015,"All","recruits",11769
"mid-year","hunt","All",2016,"All","recruits",12467
"mid-year","hunt","All",2017,"All","recruits",11149
"mid-year","hunt","All",2018,"All","recruits",10977
"mid-year","hunt","All",2019,"All","recruits",10981
"mid-year","hunt","Residency",2014,"Resident","recruits",9351
"mid-year","hunt","Residency",2015,"Resident","recruits",9899
"mid-year","hunt","Residency",2016,"Resident","recruits",10568
"mid-year","hunt","Residency",2017,"Resident","recruits",9347
"mid-year","hunt","Residency",2018,"Resident","recruits",8959
"mid-year","hunt","Residency",2019,"Resident","recruits",8877
"mid-year","hunt","Residency",2014,"Nonresident","recruits",1612
"mid-year","hunt","Residency",2015,"Nonresident","recruits",1870
"mid-year","hunt","Residency",2016,"Nonresident","recruits",1899
"mid-year","hunt","Residency",2017,"Nonresident","recruits",1802
"mid-year","hunt","Residency",2018,"Nonresident","recruits",2018
"mid-year","hunt","Residency",2019,"Nonresident","recruits",2104
"mid-year","hunt","Gender",2014,"Male","recruits",7898
"mid-year","hunt","Gender",2015,"Male","recruits",8440
"mid-year","hunt","Gender",2016,"Male","recruits",8934
"mid-year","hunt","Gender",2017,"Male","recruits",8160
"mid-year","hunt","Gender",2018,"Male","recruits",8239
"mid-year","hunt","Gender",2019,"Male","recruits",8358
"mid-year","hunt","Gender",2014,"Female","recruits",3065
"mid-year","hunt","Gender",2015,"Female","recruits",3329
"mid-year","hunt","Gender",2016,"Female","recruits",3533
"mid-year","hunt","Gender",2017,"Female","recruits",2989
"mid-year","hunt","Gender",2018,"Female","recruits",2738
"mid-year","hunt","Gender",2019,"Female","recruits",2623
"mid-year","hunt","Age",2014,"18-24","recruits",1672
"mid-year","hunt","Age",2015,"18-24","recruits",1726
"mid-year","hunt","Age",2016,"18-24","recruits",2318
"mid-year","hunt","Age",2017,"18-24","recruits",1623
"mid-year","hunt","Age",2018,"18-24","recruits",1429
"mid-year","hunt","Age",2019,"18-24","recruits",1318
"mid-year","hunt","Age",2014,"25-34","recruits",3130
"mid-year","hunt","Age",2015,"25-34","recruits",3343
"mid-year","hunt","Age",2016,"25-34","recruits",3185
"mid-year","hunt","Age",2017,"25-34","recruits",3139
"mid-year","hunt","Age",2018,"25-34","recruits",3017
"mid-year","hunt","Age",2019,"25-34","recruits",3051
"mid-year","hunt","Age",2014,"35-44","recruits",2319
"mid-year","hunt","Age",2015,"35-44","recruits",2576
"mid-year","hunt","Age",2016,"35-44","recruits",2644
"mid-year","hunt","Age",2017,"35-44","recruits",2435
"mid-year","hunt","Age",2018,"35-44","recruits",2602
"mid-year","hunt","Age",2019,"35-44","recruits",2674
"mid-year","hunt","Age",2014,"45-54","recruits",2023
"mid-year","hunt","Age",2015,"45-54","recruits",2227
"mid-year","hunt","Age",2016,"45-54","recruits",2239
"mid-year","hunt","Age",2017,"45-54","recruits",2014
"mid-year","hunt","Age",2018,"45-54","recruits",1950
"mid-year","hunt","Age",2019,"45-54","recruits",1916
"mid-year","hunt","Age",2014,"55-64","recruits",1819
"mid-year","hunt","Age",2015,"55-64","recruits",1897
"mid-year","hunt","Age",2016,"55-64","recruits",2081
"mid-year","hunt","Age",2017,"55-64","recruits",1938
"mid-year","hunt","Age",2018,"55-64","recruits",1979
"mid-year","hunt","Age",2019,"55-64","recruits",2021
"mid-year","fish","All",2009,"All","participants",394200
"mid-year","fish","All",2010,"All","participants",349496
"mid-year","fish","All",2011,"All","participants",327836
"mid-year","fish","All",2012,"All","participants",337788
"mid-year","fish","All",2013,"All","participants",348893
"mid-year","fish","All",2014,"All","participants",340406
"mid-year","fish","All",2015,"All","participants",350366
"mid-year","fish","All",2016,"All","participants",349301
"mid-year","fish","All",2017,"All","participants",313742
"mid-year","fish","All",2018,"All","participants",330916
"mid-year","fish","All",2019,"All","participants",318966
"mid-year","fish","Residency",2009,"Resident","participants",346948
"mid-year","fish","Residency",2010,"Resident","participants",310193
"mid-year","fish","Residency",2011,"Resident","participants",292435
"mid-year","fish","Residency",2012,"Resident","participants",299362
"mid-year","fish","Residency",2013,"Resident","participants",309077
"mid-year","fish","Residency",2014,"Resident","participants",301814
"mid-year","fish","Residency",2015,"Resident","participants",308115
"mid-year","fish","Residency",2016,"Resident","participants",304537
"mid-year","fish","Residency",2017,"Resident","participants",275671
"mid-year","fish","Residency",2018,"Resident","participants",286346
"mid-year","fish","Residency",2019,"Resident","participants",264677
"mid-year","fish","Residency",2009,"Nonresident","participants",47252
"mid-year","fish","Residency",2010,"Nonresident","participants",39303
"mid-year","fish","Residency",2011,"Nonresident","participants",35401
"mid-year","fish","Residency",2012,"Nonresident","participants",38426
"mid-year","fish","Residency",2013,"Nonresident","participants",39816
"mid-year","fish","Residency",2014,"Nonresident","participants",38592
"mid-year","fish","Residency",2015,"Nonresident","participants",42251
"mid-year","fish","Residency",2016,"Nonresident","participants",44764
"mid-year","fish","Residency",2017,"Nonresident","participants",38071
"mid-year","fish","Residency",2018,"Nonresident","participants",44570
"mid-year","fish","Residency",2019,"Nonresident","participants",54289
"mid-year","fish","Gender",2009,"Male","participants",302575
"mid-year","fish","Gender",2010,"Male","participants",272508
"mid-year","fish","Gender",2011,"Male","participants",256270
"mid-year","fish","Gender",2012,"Male","participants",261201
"mid-year","fish","Gender",2013,"Male","participants",266075
"mid-year","fish","Gender",2014,"Male","participants",258830
"mid-year","fish","Gender",2015,"Male","participants",264825
"mid-year","fish","Gender",2016,"Male","participants",262068
"mid-year","fish","Gender",2017,"Male","participants",239122
"mid-year","fish","Gender",2018,"Male","participants",249858
"mid-year","fish","Gender",2019,"Male","participants",244129
"mid-year","fish","Gender",2009,"Female","participants",91625
"mid-year","fish","Gender",2010,"Female","participants",76988
"mid-year","fish","Gender",2011,"Female","participants",71566
"mid-year","fish","Gender",2012,"Female","participants",76587
"mid-year","fish","Gender",2013,"Female","participants",82818
"mid-year","fish","Gender",2014,"Female","participants",81576
"mid-year","fish","Gender",2015,"Female","participants",85541
"mid-year","fish","Gender",2016,"Female","participants",87233
"mid-year","fish","Gender",2017,"Female","participants",74620
"mid-year","fish","Gender",2018,"Female","participants",81058
"mid-year","fish","Gender",2019,"Female","participants",74837
"mid-year","fish","Age",2009,"18-24","participants",44516
"mid-year","fish","Age",2010,"18-24","participants",36879
"mid-year","fish","Age",2011,"18-24","participants",34145
"mid-year","fish","Age",2012,"18-24","participants",35359
"mid-year","fish","Age",2013,"18-24","participants",37872
"mid-year","fish","Age",2014,"18-24","participants",37743
"mid-year","fish","Age",2015,"18-24","participants",38447
"mid-year","fish","Age",2016,"18-24","participants",38113
"mid-year","fish","Age",2017,"18-24","participants",33555
"mid-year","fish","Age",2018,"18-24","participants",34723
"mid-year","fish","Age",2019,"18-24","participants",32449
"mid-year","fish","Age",2009,"25-34","participants",82478
"mid-year","fish","Age",2010,"25-34","participants",72548
"mid-year","fish","Age",2011,"25-34","participants",68367
"mid-year","fish","Age",2012,"25-34","participants",70903
"mid-year","fish","Age",2013,"25-34","participants",73504
"mid-year","fish","Age",2014,"25-34","participants",72887
"mid-year","fish","Age",2015,"25-34","participants",76105
"mid-year","fish","Age",2016,"25-34","participants",75944
"mid-year","fish","Age",2017,"25-34","participants",68245
"mid-year","fish","Age",2018,"25-34","participants",70757
"mid-year","fish","Age",2019,"25-34","participants",67542
"mid-year","fish","Age",2009,"35-44","participants",85675
"mid-year","fish","Age",2010,"35-44","participants",75117
"mid-year","fish","Age",2011,"35-44","participants",69801
"mid-year","fish","Age",2012,"35-44","participants",72303
"mid-year","fish","Age",2013,"35-44","participants",75095
"mid-year","fish","Age",2014,"35-44","participants",72939
"mid-year","fish","Age",2015,"35-44","participants",75813
"mid-year","fish","Age",2016,"35-44","participants",75859
"mid-year","fish","Age",2017,"35-44","participants",69305
"mid-year","fish","Age",2018,"35-44","participants",74872
"mid-year","fish","Age",2019,"35-44","participants",73353
"mid-year","fish","Age",2009,"45-54","participants",96881
"mid-year","fish","Age",2010,"45-54","participants",85701
"mid-year","fish","Age",2011,"45-54","participants",78752
"mid-year","fish","Age",2012,"45-54","participants",79611
"mid-year","fish","Age",2013,"45-54","participants",80613
"mid-year","fish","Age",2014,"45-54","participants",76966
"mid-year","fish","Age",2015,"45-54","participants",78290
"mid-year","fish","Age",2016,"45-54","participants",77270
"mid-year","fish","Age",2017,"45-54","participants",68505
"mid-year","fish","Age",2018,"45-54","participants",71940
"mid-year","fish","Age",2019,"45-54","participants",69015
"mid-year","fish","Age",2009,"55-64","participants",84649
"mid-year","fish","Age",2010,"55-64","participants",79250
"mid-year","fish","Age",2011,"55-64","participants",76771
"mid-year","fish","Age",2012,"55-64","participants",79612
"mid-year","fish","Age",2013,"55-64","participants",81808
"mid-year","fish","Age",2014,"55-64","participants",79871
"mid-year","fish","Age",2015,"55-64","participants",81711
"mid-year","fish","Age",2016,"55-64","participants",82115
"mid-year","fish","Age",2017,"55-64","participants",74132
"mid-year","fish","Age",2018,"55-64","participants",78623
"mid-year","fish","Age",2019,"55-64","participants",76607
"mid-year","fish","All",2009,"All","residents",346948
"mid-year","fish","All",2010,"All","residents",310193
"mid-year","fish","All",2011,"All","residents",292435
"mid-year","fish","All",2012,"All","residents",299362
"mid-year","fish","All",2013,"All","residents",309077
"mid-year","fish","All",2014,"All","residents",301814
"mid-year","fish","All",2015,"All","residents",308115
"mid-year","fish","All",2016,"All","residents",304537
"mid-year","fish","All",2017,"All","residents",275671
"mid-year","fish","All",2018,"All","residents",286346
"mid-year","fish","All",2019,"All","residents",264677
"mid-year","fish","Residency",2009,"Resident","residents",346948
"mid-year","fish","Residency",2010,"Resident","residents",310193
"mid-year","fish","Residency",2011,"Resident","residents",292435
"mid-year","fish","Residency",2012,"Resident","residents",299362
"mid-year","fish","Residency",2013,"Resident","residents",309077
"mid-year","fish","Residency",2014,"Resident","residents",301814
"mid-year","fish","Residency",2015,"Resident","residents",308115
"mid-year","fish","Residency",2016,"Resident","residents",304537
"mid-year","fish","Residency",2017,"Resident","residents",275671
"mid-year","fish","Residency",2018,"Resident","residents",286346
"mid-year","fish","Residency",2019,"Resident","residents",264677
"mid-year","fish","Gender",2009,"Male","residents",264174
"mid-year","fish","Gender",2010,"Male","residents",239859
"mid-year","fish","Gender",2011,"Male","residents",226874
"mid-year","fish","Gender",2012,"Male","residents",229563
"mid-year","fish","Gender",2013,"Male","residents",233654
"mid-year","fish","Gender",2014,"Male","residents",227544
"mid-year","fish","Gender",2015,"Male","residents",230782
"mid-year","fish","Gender",2016,"Male","residents",226231
"mid-year","fish","Gender",2017,"Male","residents",208260
"mid-year","fish","Gender",2018,"Male","residents",214114
"mid-year","fish","Gender",2019,"Male","residents",201046
"mid-year","fish","Gender",2009,"Female","residents",82774
"mid-year","fish","Gender",2010,"Female","residents",70334
"mid-year","fish","Gender",2011,"Female","residents",65561
"mid-year","fish","Gender",2012,"Female","residents",69799
"mid-year","fish","Gender",2013,"Female","residents",75423
"mid-year","fish","Gender",2014,"Female","residents",74270
"mid-year","fish","Gender",2015,"Female","residents",77333
"mid-year","fish","Gender",2016,"Female","residents",78306
"mid-year","fish","Gender",2017,"Female","residents",67411
"mid-year","fish","Gender",2018,"Female","residents",72232
"mid-year","fish","Gender",2019,"Female","residents",63631
"mid-year","fish","Age",2009,"18-24","residents",40223
"mid-year","fish","Age",2010,"18-24","residents",33712
"mid-year","fish","Age",2011,"18-24","residents",31306
"mid-year","fish","Age",2012,"18-24","residents",32176
"mid-year","fish","Age",2013,"18-24","residents",34283
"mid-year","fish","Age",2014,"18-24","residents",34247
"mid-year","fish","Age",2015,"18-24","residents",34500
"mid-year","fish","Age",2016,"18-24","residents",33880
"mid-year","fish","Age",2017,"18-24","residents",30053
"mid-year","fish","Age",2018,"18-24","residents",30503
"mid-year","fish","Age",2019,"18-24","residents",27239
"mid-year","fish","Age",2009,"25-34","residents",72999
"mid-year","fish","Age",2010,"25-34","residents",64867
"mid-year","fish","Age",2011,"25-34","residents",61493
"mid-year","fish","Age",2012,"25-34","residents",63461
"mid-year","fish","Age",2013,"25-34","residents",65645
"mid-year","fish","Age",2014,"25-34","residents",65078
"mid-year","fish","Age",2015,"25-34","residents",67341
"mid-year","fish","Age",2016,"25-34","residents",66448
"mid-year","fish","Age",2017,"25-34","residents",60154
"mid-year","fish","Age",2018,"25-34","residents",61693
"mid-year","fish","Age",2019,"25-34","residents",55977
"mid-year","fish","Age",2009,"35-44","residents",75108
"mid-year","fish","Age",2010,"35-44","residents",66479
"mid-year","fish","Age",2011,"35-44","residents",62118
"mid-year","fish","Age",2012,"35-44","residents",64067
"mid-year","fish","Age",2013,"35-44","residents",66485
"mid-year","fish","Age",2014,"35-44","residents",64678
"mid-year","fish","Age",2015,"35-44","residents",66636
"mid-year","fish","Age",2016,"35-44","residents",66237
"mid-year","fish","Age",2017,"35-44","residents",60877
"mid-year","fish","Age",2018,"35-44","residents",65023
"mid-year","fish","Age",2019,"35-44","residents",61099
"mid-year","fish","Age",2009,"45-54","residents",84989
"mid-year","fish","Age",2010,"45-54","residents",75556
"mid-year","fish","Age",2011,"45-54","residents",69689
"mid-year","fish","Age",2012,"45-54","residents",70056
"mid-year","fish","Age",2013,"45-54","residents",71046
"mid-year","fish","Age",2014,"45-54","residents",67794
"mid-year","fish","Age",2015,"45-54","residents",68369
"mid-year","fish","Age",2016,"45-54","residents",67011
"mid-year","fish","Age",2017,"45-54","residents",59924
"mid-year","fish","Age",2018,"45-54","residents",61735
"mid-year","fish","Age",2019,"45-54","residents",57087
"mid-year","fish","Age",2009,"55-64","residents",73628
"mid-year","fish","Age",2010,"55-64","residents",69579
"mid-year","fish","Age",2011,"55-64","residents",67829
"mid-year","fish","Age",2012,"55-64","residents",69602
"mid-year","fish","Age",2013,"55-64","residents",71617
"mid-year","fish","Age",2014,"55-64","residents",70017
"mid-year","fish","Age",2015,"55-64","residents",71268
"mid-year","fish","Age",2016,"55-64","residents",70962
"mid-year","fish","Age",2017,"55-64","residents",64662
"mid-year","fish","Age",2018,"55-64","residents",67393
"mid-year","fish","Age",2019,"55-64","residents",63274
"mid-year","fish","All",2014,"All","recruits",56045
"mid-year","fish","All",2015,"All","recruits",62232
"mid-year","fish","All",2016,"All","recruits",62871
"mid-year","fish","All",2017,"All","recruits",52138
"mid-year","fish","All",2018,"All","recruits",58771
"mid-year","fish","All",2019,"All","recruits",73026
"mid-year","fish","Residency",2014,"Resident","recruits",36697
"mid-year","fish","Residency",2015,"Resident","recruits",40036
"mid-year","fish","Residency",2016,"Resident","recruits",39582
"mid-year","fish","Residency",2017,"Resident","recruits",32696
"mid-year","fish","Residency",2018,"Resident","recruits",35653
"mid-year","fish","Residency",2019,"Resident","recruits",33046
"mid-year","fish","Residency",2014,"Nonresident","recruits",19348
"mid-year","fish","Residency",2015,"Nonresident","recruits",22196
"mid-year","fish","Residency",2016,"Nonresident","recruits",23289
"mid-year","fish","Residency",2017,"Nonresident","recruits",19442
"mid-year","fish","Residency",2018,"Nonresident","recruits",23118
"mid-year","fish","Residency",2019,"Nonresident","recruits",39980
"mid-year","fish","Gender",2014,"Male","recruits",35976
"mid-year","fish","Gender",2015,"Male","recruits",40212
"mid-year","fish","Gender",2016,"Male","recruits",40440
"mid-year","fish","Gender",2017,"Male","recruits",34606
"mid-year","fish","Gender",2018,"Male","recruits",38850
"mid-year","fish","Gender",2019,"Male","recruits",49344
"mid-year","fish","Gender",2014,"Female","recruits",20069
"mid-year","fish","Gender",2015,"Female","recruits",22020
"mid-year","fish","Gender",2016,"Female","recruits",22431
"mid-year","fish","Gender",2017,"Female","recruits",17532
"mid-year","fish","Gender",2018,"Female","recruits",19921
"mid-year","fish","Gender",2019,"Female","recruits",23682
"mid-year","fish","Age",2014,"18-24","recruits",9413
"mid-year","fish","Age",2015,"18-24","recruits",9944
"mid-year","fish","Age",2016,"18-24","recruits",9666
"mid-year","fish","Age",2017,"18-24","recruits",7802
"mid-year","fish","Age",2018,"18-24","recruits",8473
"mid-year","fish","Age",2019,"18-24","recruits",10366
"mid-year","fish","Age",2014,"25-34","recruits",15613
"mid-year","fish","Age",2015,"25-34","recruits",17461
"mid-year","fish","Age",2016,"25-34","recruits",17814
"mid-year","fish","Age",2017,"25-34","recruits",14992
"mid-year","fish","Age",2018,"25-34","recruits",15956
"mid-year","fish","Age",2019,"25-34","recruits",20996
"mid-year","fish","Age",2014,"35-44","recruits",11617
"mid-year","fish","Age",2015,"35-44","recruits",13133
