timeframe,group,segment,year,category,metric,value
mid-year,hunt,Age,2010,18-24,participants,5074
mid-year,hunt,Age,2011,18-24,participants,5377
mid-year,hunt,Age,2012,18-24,participants,5802
mid-year,hunt,Age,2013,18-24,participants,6276
mid-year,hunt,Age,2014,18-24,participants,6714
mid-year,hunt,Age,2015,18-24,participants,6763
mid-year,hunt,Age,2016,18-24,participants,7144
mid-year,hunt,Age,2017,18-24,participants,5815
mid-year,hunt,Age,2018,18-24,participants,5789
mid-year,hunt,Age,2019,18-24,participants,6094
mid-year,hunt,Age,2008,25-34,participants,9221
mid-year,hunt,Age,2009,25-34,participants,8621
mid-year,hunt,Age,2010,25-34,participants,7988
mid-year,hunt,Age,2011,25-34,participants,8135
mid-year,hunt,Age,2012,25-34,participants,8648
mid-year,hunt,Age,2013,25-34,participants,9149
mid-year,hunt,Age,2014,25-34,participants,9534
mid-year,hunt,Age,2015,25-34,participants,9718
mid-year,hunt,Age,2016,25-34,participants,9939
mid-year,hunt,Age,2017,25-34,participants,8748
mid-year,hunt,Age,2018,25-34,participants,8997
mid-year,hunt,Age,2019,25-34,participants,9664
mid-year,hunt,Age,2008,35-44,participants,10893
mid-year,hunt,Age,2009,35-44,participants,9928
mid-year,hunt,Age,2010,35-44,participants,8858
mid-year,hunt,Age,2011,35-44,participants,9108
mid-year,hunt,Age,2012,35-44,participants,9058
mid-year,hunt,Age,2013,35-44,participants,9190
mid-year,hunt,Age,2014,35-44,participants,9131
mid-year,hunt,Age,2015,35-44,participants,8771
mid-year,hunt,Age,2016,35-44,participants,9020
mid-year,hunt,Age,2017,35-44,participants,8395
mid-year,hunt,Age,2018,35-44,participants,8576
mid-year,hunt,Age,2019,35-44,participants,9095
mid-year,hunt,Age,2008,45-54,participants,10966
mid-year,hunt,Age,2009,45-54,participants,10853
mid-year,hunt,Age,2010,45-54,participants,10032
mid-year,hunt,Age,2011,45-54,participants,10486
mid-year,hunt,Age,2012,45-54,participants,10474
mid-year,hunt,Age,2013,45-54,participants,10363
mid-year,hunt,Age,2014,45-54,participants,10211
mid-year,hunt,Age,2015,45-54,participants,9930
mid-year,hunt,Age,2016,45-54,participants,9973
mid-year,hunt,Age,2017,45-54,participants,9531
mid-year,hunt,Age,2018,45-54,participants,9812
mid-year,hunt,Age,2019,45-54,participants,10054
mid-year,hunt,Age,2008,55-64,participants,7927
mid-year,hunt,Age,2009,55-64,participants,8162
mid-year,hunt,Age,2010,55-64,participants,8014
mid-year,hunt,Age,2011,55-64,participants,8724
mid-year,hunt,Age,2012,55-64,participants,9173
mid-year,hunt,Age,2013,55-64,participants,9034
mid-year,hunt,Age,2014,55-64,participants,9210
mid-year,hunt,Age,2015,55-64,participants,9256
mid-year,hunt,Age,2016,55-64,participants,9590
mid-year,hunt,Age,2017,55-64,participants,9601
mid-year,hunt,Age,2018,55-64,participants,10006
mid-year,hunt,Age,2019,55-64,participants,10806
mid-year,hunt,All,2013,All,recruits,12579
mid-year,hunt,All,2014,All,recruits,13348
mid-year,hunt,All,2015,All,recruits,12963
mid-year,hunt,All,2016,All,recruits,13746
mid-year,hunt,All,2017,All,recruits,12447
mid-year,hunt,All,2018,All,recruits,11055
mid-year,hunt,All,2019,All,recruits,12038
mid-year,hunt,Residency,2013,Resident,recruits,10388
mid-year,hunt,Residency,2014,Resident,recruits,11222
mid-year,hunt,Residency,2015,Resident,recruits,10565
mid-year,hunt,Residency,2016,Resident,recruits,11201
mid-year,hunt,Residency,2017,Resident,recruits,10097
mid-year,hunt,Residency,2018,Resident,recruits,8705
mid-year,hunt,Residency,2019,Resident,recruits,9369
mid-year,hunt,Residency,2013,Nonresident,recruits,2191
mid-year,hunt,Residency,2014,Nonresident,recruits,2126
mid-year,hunt,Residency,2015,Nonresident,recruits,2398
mid-year,hunt,Residency,2016,Nonresident,recruits,2545
mid-year,hunt,Residency,2017,Nonresident,recruits,2350
mid-year,hunt,Residency,2018,Nonresident,recruits,2350
mid-year,hunt,Residency,2019,Nonresident,recruits,2669
mid-year,hunt,Gender,2013,Male,recruits,9256
mid-year,hunt,Gender,2014,Male,recruits,9524
mid-year,hunt,Gender,2015,Male,recruits,9382
mid-year,hunt,Gender,2016,Male,recruits,9713
mid-year,hunt,Gender,2017,Male,recruits,9137
mid-year,hunt,Gender,2018,Male,recruits,8103
mid-year,hunt,Gender,2019,Male,recruits,8738
mid-year,hunt,Gender,2013,Female,recruits,3323
mid-year,hunt,Gender,2014,Female,recruits,3824
mid-year,hunt,Gender,2015,Female,recruits,3581
mid-year,hunt,Gender,2016,Female,recruits,4033
mid-year,hunt,Gender,2017,Female,recruits,3310
mid-year,hunt,Gender,2018,Female,recruits,2952
mid-year,hunt,Gender,2019,Female,recruits,3300
mid-year,hunt,Age,2013,18-24,recruits,2398
mid-year,hunt,Age,2014,18-24,recruits,2730
mid-year,hunt,Age,2015,18-24,recruits,2585
mid-year,hunt,Age,2016,18-24,recruits,2786
mid-year,hunt,Age,2017,18-24,recruits,2089
mid-year,hunt,Age,2018,18-24,recruits,1861
mid-year,hunt,Age,2019,18-24,recruits,2012
mid-year,hunt,Age,2013,25-34,recruits,3290
mid-year,hunt,Age,2014,25-34,recruits,3514
mid-year,hunt,Age,2015,25-34,recruits,3497
mid-year,hunt,Age,2016,25-34,recruits,3635
mid-year,hunt,Age,2017,25-34,recruits,3136
mid-year,hunt,Age,2018,25-34,recruits,2729
mid-year,hunt,Age,2019,25-34,recruits,3120
mid-year,hunt,Age,2013,35-44,recruits,2671
mid-year,hunt,Age,2014,35-44,recruits,2727
mid-year,hunt,Age,2015,35-44,recruits,2552
mid-year,hunt,Age,2016,35-44,recruits,2777
mid-year,hunt,Age,2017,35-44,recruits,2633
mid-year,hunt,Age,2018,35-44,recruits,2306
mid-year,hunt,Age,2019,35-44,recruits,2445
mid-year,hunt,Age,2013,45-54,recruits,2451
mid-year,hunt,Age,2014,45-54,recruits,2488
mid-year,hunt,Age,2015,45-54,recruits,2426
mid-year,hunt,Age,2016,45-54,recruits,2563
mid-year,hunt,Age,2017,45-54,recruits,2481
mid-year,hunt,Age,2018,45-54,recruits,2245
mid-year,hunt,Age,2019,45-54,recruits,2363
mid-year,hunt,Age,2013,55-64,recruits,1769
mid-year,hunt,Age,2014,55-64,recruits,1889
mid-year,hunt,Age,2015,55-64,recruits,1903
mid-year,hunt,Age,2016,55-64,recruits,1985
mid-year,hunt,Age,2017,55-64,recruits,2109
mid-year,hunt,Age,2018,55-64,recruits,1914
mid-year,hunt,Age,2019,55-64,recruits,2097
mid-year,fish,All,2008,All,participants,310518
mid-year,fish,All,2009,All,participants,309241
mid-year,fish,All,2010,All,participants,296802
mid-year,fish,All,2011,All,participants,288729
mid-year,fish,All,2012,All,participants,296502
mid-year,fish,All,2013,All,participants,282239
mid-year,fish,All,2014,All,participants,289653
mid-year,fish,All,2015,All,participants,279576
mid-year,fish,All,2016,All,participants,277399
mid-year,fish,All,2017,All,participants,260506
mid-year,fish,All,2018,All,participants,243731
mid-year,fish,All,2019,All,participants,259605
mid-year,fish,Residency,2008,Resident,participants,274561
mid-year,fish,Residency,2009,Resident,participants,272665
mid-year,fish,Residency,2010,Resident,participants,261054
mid-year,fish,Residency,2011,Resident,participants,255138
mid-year,fish,Residency,2012,Resident,participants,261987
mid-year,fish,Residency,2013,Resident,participants,251759
mid-year,fish,Residency,2014,Resident,participants,256858
mid-year,fish,Residency,2015,Resident,participants,246086
mid-year,fish,Residency,2016,Resident,participants,243071
mid-year,fish,Residency,2017,Resident,participants,227857
mid-year,fish,Residency,2018,Resident,participants,212739
mid-year,fish,Residency,2019,Resident,participants,224354
mid-year,fish,Residency,2008,Nonresident,participants,35957
mid-year,fish,Residency,2009,Nonresident,participants,36576
mid-year,fish,Residency,2010,Nonresident,participants,35748
mid-year,fish,Residency,2011,Nonresident,participants,33591
mid-year,fish,Residency,2012,Nonresident,participants,34515
mid-year,fish,Residency,2013,Nonresident,participants,30480
mid-year,fish,Residency,2014,Nonresident,participants,32795
mid-year,fish,Residency,2015,Nonresident,participants,33490
mid-year,fish,Residency,2016,Nonresident,participants,34328
mid-year,fish,Residency,2017,Nonresident,participants,32649
mid-year,fish,Residency,2018,Nonresident,participants,30992
mid-year,fish,Residency,2019,Nonresident,participants,35251
mid-year,fish,Gender,2008,Male,participants,251127
mid-year,fish,Gender,2009,Male,participants,249398
mid-year,fish,Gender,2010,Male,participants,237756
mid-year,fish,Gender,2011,Male,participants,230951
mid-year,fish,Gender,2012,Male,participants,235735
mid-year,fish,Gender,2013,Male,participants,224829
mid-year,fish,Gender,2014,Male,participants,227622
mid-year,fish,Gender,2015,Male,participants,220620
mid-year,fish,Gender,2016,Male,participants,217766
mid-year,fish,Gender,2017,Male,participants,205662
mid-year,fish,Gender,2018,Male,participants,193158
mid-year,fish,Gender,2019,Male,participants,204929
mid-year,fish,Gender,2008,Female,participants,59391
mid-year,fish,Gender,2009,Female,participants,59843
mid-year,fish,Gender,2010,Female,participants,59046
mid-year,fish,Gender,2011,Female,participants,57778
mid-year,fish,Gender,2012,Female,participants,60767
mid-year,fish,Gender,2013,Female,participants,57410
mid-year,fish,Gender,2014,Female,participants,62031
mid-year,fish,Gender,2015,Female,participants,58956
mid-year,fish,Gender,2016,Female,participants,59633
mid-year,fish,Gender,2017,Female,participants,54844
mid-year,fish,Gender,2018,Female,participants,50573
mid-year,fish,Gender,2019,Female,participants,54676
mid-year,fish,Age,2008,18-24,participants,41769
mid-year,fish,Age,2009,18-24,participants,41371
mid-year,fish,Age,2010,18-24,participants,40965
mid-year,fish,Age,2011,18-24,participants,40673
mid-year,fish,Age,2012,18-24,participants,43270
mid-year,fish,Age,2013,18-24,participants,43217
mid-year,fish,Age,2014,18-24,participants,45081
mid-year,fish,Age,2015,18-24,participants,43373
mid-year,fish,Age,2016,18-24,participants,42910
mid-year,fish,Age,2017,18-24,participants,37846
mid-year,fish,Age,2018,18-24,participants,34033
mid-year,fish,Age,2019,18-24,participants,36728
mid-year,fish,Age,2008,25-34,participants,65879
mid-year,fish,Age,2009,25-34,participants,65394
mid-year,fish,Age,2010,25-34,participants,63584
mid-year,fish,Age,2011,25-34,participants,61375
mid-year,fish,Age,2012,25-34,participants,63839
mid-year,fish,Age,2013,25-34,participants,61300
mid-year,fish,Age,2014,25-34,participants,64079
mid-year,fish,Age,2015,25-34,participants,62348
mid-year,fish,Age,2016,25-34,participants,62121
mid-year,fish,Age,2017,25-34,participants,56848
mid-year,fish,Age,2018,25-34,participants,52122
mid-year,fish,Age,2019,25-34,participants,56331
mid-year,fish,Age,2008,35-44,participants,77343
mid-year,fish,Age,2009,35-44,participants,74367
mid-year,fish,Age,2010,35-44,participants,68885
mid-year,fish,Age,2011,35-44,participants,65365
mid-year,fish,Age,2012,35-44,participants,65429
mid-year,fish,Age,2013,35-44,participants,60727
mid-year,fish,Age,2014,35-44,participants,61646
mid-year,fish,Age,2015,35-44,participants,57755
mid-year,fish,Age,2016,35-44,participants,56812
mid-year,fish,Age,2017,35-44,participants,53974
mid-year,fish,Age,2018,35-44,participants,50362
mid-year,fish,Age,2019,35-44,participants,54498
mid-year,fish,Age,2008,45-54,participants,76389
mid-year,fish,Age,2009,45-54,participants,77043
mid-year,fish,Age,2010,45-54,participants,72904
mid-year,fish,Age,2011,45-54,participants,70282
mid-year,fish,Age,2012,45-54,participants,71038
mid-year,fish,Age,2013,45-54,participants,65926
mid-year,fish,Age,2014,45-54,participants,66259
mid-year,fish,Age,2015,45-54,participants,62931
mid-year,fish,Age,2016,45-54,participants,61244
mid-year,fish,Age,2017,45-54,participants,58165
mid-year,fish,Age,2018,45-54,participants,53952
mid-year,fish,Age,2019,45-54,participants,55784
mid-year,fish,Age,2008,55-64,participants,49138
mid-year,fish,Age,2009,55-64,participants,51067
mid-year,fish,Age,2010,55-64,participants,50464
mid-year,fish,Age,2011,55-64,participants,51033
mid-year,fish,Age,2012,55-64,participants,52926
mid-year,fish,Age,2013,55-64,participants,51069
mid-year,fish,Age,2014,55-64,participants,52587
mid-year,fish,Age,2015,55-64,participants,53169
mid-year,fish,Age,2016,55-64,participants,54312
mid-year,fish,Age,2017,55-64,participants,53673
mid-year,fish,Age,2018,55-64,participants,53262
mid-year,fish,Age,2019,55-64,participants,56263
mid-year,fish,All,2013,All,recruits,76338
mid-year,fish,All,2014,All,recruits,82242
mid-year,fish,All,2015,All,recruits,78046
mid-year,fish,All,2016,All,recruits,79278
mid-year,fish,All,2017,All,recruits,72505
mid-year,fish,All,2018,All,recruits,62071
mid-year,fish,All,2019,All,recruits,70818
mid-year,fish,Residency,2013,Resident,recruits,61079
mid-year,fish,Residency,2014,Resident,recruits,64919
mid-year,fish,Residency,2015,Resident,recruits,60126
mid-year,fish,Residency,2016,Resident,recruits,60493
mid-year,fish,Residency,2017,Resident,recruits,54916
mid-year,fish,Residency,2018,Resident,recruits,45858
mid-year,fish,Residency,2019,Resident,recruits,51347
mid-year,fish,Residency,2013,Nonresident,recruits,15259
mid-year,fish,Residency,2014,Nonresident,recruits,17323
mid-year,fish,Residency,2015,Nonresident,recruits,17920
mid-year,fish,Residency,2016,Nonresident,recruits,18785
mid-year,fish,Residency,2017,Nonresident,recruits,17589
mid-year,fish,Residency,2018,Nonresident,recruits,16213
mid-year,fish,Residency,2019,Nonresident,recruits,19471
mid-year,fish,Gender,2013,Male,recruits,53140
mid-year,fish,Gender,2014,Male,recruits,55976
mid-year,fish,Gender,2015,Male,recruits,53872
mid-year,fish,Gender,2016,Male,recruits,54401
mid-year,fish,Gender,2017,Male,recruits,50294
mid-year,fish,Gender,2018,Male,recruits,43431
mid-year,fish,Gender,2019,Male,recruits,49498
mid-year,fish,Gender,2013,Female,recruits,23198
mid-year,fish,Gender,2014,Female,recruits,26266
mid-year,fish,Gender,2015,Female,recruits,24174
mid-year,fish,Gender,2016,Female,recruits,24877
mid-year,fish,Gender,2017,Female,recruits,22211
mid-year,fish,Gender,2018,Female,recruits,18640
mid-year,fish,Gender,2019,Female,recruits,21320
mid-year,fish,Age,2013,18-24,recruits,17703
mid-year,fish,Age,2014,18-24,recruits,18690
mid-year,fish,Age,2015,18-24,recruits,17354
mid-year,fish,Age,2016,18-24,recruits,17228
mid-year,fish,Age,2017,18-24,recruits,14574
mid-year,fish,Age,2018,18-24,recruits,12554
mid-year,fish,Age,2019,18-24,recruits,14520
mid-year,fish,Age,2013,25-34,recruits,20492
mid-year,fish,Age,2014,25-34,recruits,22345
mid-year,fish,Age,2015,25-34,recruits,21353
mid-year,fish,Age,2016,25-34,recruits,21427
mid-year,fish,Age,2017,25-34,recruits,19110
mid-year,fish,Age,2018,25-34,recruits,16196
mid-year,fish,Age,2019,25-34,recruits,18503
mid-year,fish,Age,2013,35-44,recruits,15718
mid-year,fish,Age,2014,35-44,recruits,17035
mid-year,fish,Age,2015,35-44,recruits,15880
mid-year,fish,Age,2016,35-44,recruits,16111
mid-year,fish,Age,2017,35-44,recruits,15470
mid-year,fish,Age,2018,35-44,recruits,13049
mid-year,fish,Age,2019,35-44,recruits,15233
mid-year,fish,Age,2013,45-54,recruits,13613
mid-year,fish,Age,2014,45-54,recruits,14501
mid-year,fish,Age,2015,45-54,recruits,13728
mid-year,fish,Age,2016,45-54,recruits,14049
mid-year,fish,Age,2017,45-54,recruits,13212
mid-year,fish,Age,2018,45-54,recruits,11188
mid-year,fish,Age,2019,45-54,recruits,12261
mid-year,fish,Age,2013,55-64,recruits,8812
mid-year,fish,Age,2014,55-64,recruits,9671
mid-year,fish,Age,2015,55-64,recruits,9730
mid-year,fish,Age,2016,55-64,recruits,10464
mid-year,fish,Age,2017,55-64,recruits,10139
mid-year,fish,Age,2018,55-64,recruits,9084
mid-year,fish,Age,2019,55-64,recruits,10302
mid-year,all_sports,All,2008,All,participants,316411
mid-year,all_sports,All,2009,All,participants,315069
mid-year,all_sports,All,2010,All,participants,301573
mid-year,all_sports,All,2011,All,participants,294136
mid-year,all_sports,All,2012,All,participants,302179
mid-year,all_sports,All,2013,All,participants,288071
mid-year,all_sports,All,2014,All,participants,294902
mid-year,all_sports,All,2015,All,participants,284819
mid-year,all_sports,All,2016,All,participants,282653
mid-year,all_sports,All,2017,All,participants,265648
mid-year,all_sports,All,2018,All,participants,248689
mid-year,all_sports,All,2019,All,participants,266004
mid-year,all_sports,Residency,2008,Resident,participants,278535
mid-year,all_sports,Residency,2009,Resident,participants,276689
mid-year,all_sports,Residency,2010,Resident,participants,264117
mid-year,all_sports,Residency,2011,Resident,participants,258653
mid-year,all_sports,Residency,2012,Resident,participants,265836
mid-year,all_sports,Residency,2013,Resident,participants,255641
mid-year,all_sports,Residency,2014,Resident,participants,260215
mid-year,all_sports,Residency,2015,Resident,participants,249168
mid-year,all_sports,Residency,2016,Resident,participants,246133
mid-year,all_sports,Residency,2017,Resident,participants,230974
mid-year,all_sports,Residency,2018,Resident,participants,215660
mid-year,all_sports,Residency,2019,Resident,participants,228380
mid-year,all_sports,Residency,2008,Nonresident,participants,37876
mid-year,all_sports,Residency,2009,Nonresident,participants,38380
mid-year,all_sports,Residency,2010,Nonresident,participants,37456
mid-year,all_sports,Residency,2011,Nonresident,participants,35483
mid-year,all_sports,Residency,2012,Nonresident,participants,36343
mid-year,all_sports,Residency,2013,Nonresident,participants,32430
mid-year,all_sports,Residency,2014,Nonresident,participants,34687
mid-year,all_sports,Residency,2015,Nonresident,participants,35651
mid-year,all_sports,Residency,2016,Nonresident,participants,36520
mid-year,all_sports,Residency,2017,Nonresident,participants,34674
mid-year,all_sports,Residency,2018,Nonresident,participants,33029
mid-year,all_sports,Residency,2019,Nonresident,participants,37624
mid-year,all_sports,Gender,2008,Male,participants,256733
mid-year,all_sports,Gender,2009,Male,participants,254957
mid-year,all_sports,Gender,2010,Male,participants,242379
mid-year,all_sports,Gender,2011,Male,participants,236080
mid-year,all_sports,Gender,2012,Male,participants,241115
mid-year,all_sports,Gender,2013,Male,participants,230345
mid-year,all_sports,Gender,2014,Male,participants,232596
mid-year,all_sports,Gender,2015,Male,participants,225577
mid-year,all_sports,Gender,2016,Male,participants,222681
mid-year,all_sports,Gender,2017,Male,participants,210527
mid-year,all_sports,Gender,2018,Male,participants,197819
mid-year,all_sports,Gender,2019,Male,participants,210919
mid-year,all_sports,Gender,2008,Female,participants,59678
mid-year,all_sports,Gender,2009,Female,participants,60112
mid-year,all_sports,Gender,2010,Female,participants,59194
mid-year,all_sports,Gender,2011,Female,participants,58056
mid-year,all_sports,Gender,2012,Female,participants,61064
mid-year,all_sports,Gender,2013,Female,participants,57726
mid-year,all_sports,Gender,2014,Female,participants,62306
mid-year,all_sports,Gender,2015,Female,participants,59242
mid-year,all_sports,Gender,2016,Female,participants,59972
mid-year,all_sports,Gender,2017,Female,participants,55121
mid-year,all_sports,Gender,2018,Female,participants,50870
mid-year,all_sports,Gender,2019,Female,participants,55085
mid-year,all_sports,Age,2008,18-24,participants,42431
mid-year,all_sports,Age,2009,18-24,participants,42129
mid-year,all_sports,Age,2010,18-24,participants,41549
mid-year,all_sports,Age,2011,18-24,participants,41310
mid-year,all_sports,Age,2012,18-24,participants,44024
mid-year,all_sports,Age,2013,18-24,participants,43969
mid-year,all_sports,Age,2014,18-24,participants,45866
mid-year,all_sports,Age,2015,18-24,participants,44151
mid-year,all_sports,Age,2016,18-24,participants,43744
mid-year,all_sports,Age,2017,18-24,participants,38640
mid-year,all_sports,Age,2018,18-24,participants,34814
mid-year,all_sports,Age,2019,18-24,participants,37663
mid-year,all_sports,Age,2008,25-34,participants,67075
mid-year,all_sports,Age,2009,25-34,participants,66585
mid-year,all_sports,Age,2010,25-34,participants,64676
mid-year,all_sports,Age,2011,25-34,participants,62599
mid-year,all_sports,Age,2012,25-34,participants,65160
mid-year,all_sports,Age,2013,25-34,participants,62838
mid-year,all_sports,Age,2014,25-34,participants,65504
mid-year,all_sports,Age,2015,25-34,participants,63892
mid-year,all_sports,Age,2016,25-34,participants,63633
mid-year,all_sports,Age,2017,25-34,participants,58332
mid-year,all_sports,Age,2018,25-34,participants,53568
mid-year,all_sports,Age,2019,25-34,participants,58072
mid-year,all_sports,Age,2008,35-44,participants,78831
mid-year,all_sports,Age,2009,35-44,participants,75792
mid-year,all_sports,Age,2010,35-44,participants,70014
mid-year,all_sports,Age,2011,35-44,participants,66599
mid-year,all_sports,Age,2012,35-44,participants,66759
mid-year,all_sports,Age,2013,35-44,participants,62019
mid-year,all_sports,Age,2014,35-44,participants,62837
mid-year,all_sports,Age,2015,35-44,participants,58969
mid-year,all_sports,Age,2016,35-44,participants,58049
mid-year,all_sports,Age,2017,35-44,participants,55143
mid-year,all_sports,Age,2018,35-44,participants,51573
mid-year,all_sports,Age,2019,35-44,participants,55982
mid-year,all_sports,Age,2008,45-54,participants,77861
mid-year,all_sports,Age,2009,45-54,participants,78514
mid-year,all_sports,Age,2010,45-54,participants,74122
mid-year,all_sports,Age,2011,45-54,participants,71707
mid-year,all_sports,Age,2012,45-54,participants,72423
mid-year,all_sports,Age,2013,45-54,participants,67377
mid-year,all_sports,Age,2014,45-54,participants,67516
mid-year,all_sports,Age,2015,45-54,participants,64068
mid-year,all_sports,Age,2016,45-54,participants,62368
mid-year,all_sports,Age,2017,45-54,participants,59297
mid-year,all_sports,Age,2018,45-54,participants,55022
mid-year,all_sports,Age,2019,45-54,participants,57110
mid-year,all_sports,Age,2008,55-64,participants,50214
mid-year,all_sports,Age,2009,55-64,participants,52048
mid-year,all_sports,Age,2010,55-64,participants,51213
mid-year,all_sports,Age,2011,55-64,participants,51921
mid-year,all_sports,Age,2012,55-64,participants,53812
mid-year,all_sports,Age,2013,55-64,participants,51868
mid-year,all_sports,Age,2014,55-64,participants,53179
mid-year,all_sports,Age,2015,55-64,participants,53739
mid-year,all_sports,Age,2016,55-64,participants,54860
mid-year,all_sports,Age,2017,55-64,participants,54236
mid-year,all_sports,Age,2018,55-64,participants,53713
mid-year,all_sports,Age,2019,55-64,participants,57177
mid-year,all_sports,All,2013,All,recruits,73858
mid-year,all_sports,All,2014,All,recruits,79484
mid-year,all_sports,All,2015,All,recruits,75552
mid-year,all_sports,All,2016,All,recruits,76779
mid-year,all_sports,All,2017,All,recruits,69976
mid-year,all_sports,All,2018,All,recruits,60277
mid-year,all_sports,All,2019,All,recruits,68779
mid-year,all_sports,Residency,2013,Resident,recruits,58017
mid-year,all_sports,Residency,2014,Resident,recruits,61630
mid-year,all_sports,Residency,2015,Resident,recruits,56850
mid-year,all_sports,Residency,2016,Resident,recruits,57263
mid-year,all_sports,Residency,2017,Resident,recruits,51938
mid-year,all_sports,Residency,2018,Resident,recruits,43480
mid-year,all_sports,Residency,2019,Resident,recruits,48618
mid-year,all_sports,Residency,2013,Nonresident,recruits,15841
mid-year,all_sports,Residency,2014,Nonresident,recruits,17854
mid-year,all_sports,Residency,2015,Nonresident,recruits,18702
mid-year,all_sports,Residency,2016,Nonresident,recruits,19516
mid-year,all_sports,Residency,2017,Nonresident,recruits,18038
mid-year,all_sports,Residency,2018,Nonresident,recruits,16797
mid-year,all_sports,Residency,2019,Nonresident,recruits,20161
mid-year,all_sports,Gender,2013,Male,recruits,50978
mid-year,all_sports,Gender,2014,Male,recruits,53657
mid-year,all_sports,Gender,2015,Male,recruits,51761
mid-year,all_sports,Gender,2016,Male,recruits,52219
mid-year,all_sports,Gender,2017,Male,recruits,48118
mid-year,all_sports,Gender,2018,Male,recruits,41917
mid-year,all_sports,Gender,2019,Male,recruits,47721
mid-year,all_sports,Gender,2013,Female,recruits,22880
mid-year,all_sports,Gender,2014,Female,recruits,25827
mid-year,all_sports,Gender,2015,Female,recruits,23791
mid-year,all_sports,Gender,2016,Female,recruits,24560
mid-year,all_sports,Gender,2017,Female,recruits,21858
mid-year,all_sports,Gender,2018,Female,recruits,18360
mid-year,all_sports,Gender,2019,Female,recruits,21058
mid-year,all_sports,Age,2013,18-24,recruits,16597
mid-year,all_sports,Age,2014,18-24,recruits,17597
mid-year,all_sports,Age,2015,18-24,recruits,16368
mid-year,all_sports,Age,2016,18-24,recruits,16253
mid-year,all_sports,Age,2017,18-24,recruits,13740
mid-year,all_sports,Age,2018,18-24,recruits,11956
mid-year,all_sports,Age,2019,18-24,recruits,13785
mid-year,all_sports,Age,2013,25-34,recruits,20036
mid-year,all_sports,Age,2014,25-34,recruits,21760
mid-year,all_sports,Age,2015,25-34,recruits,20847
mid-year,all_sports,Age,2016,25-34,recruits,20925
mid-year,all_sports,Age,2017,25-34,recruits,18626
mid-year,all_sports,Age,2018,25-34,recruits,15854
mid-year,all_sports,Age,2019,25-34,recruits,18098
