region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
Southeast,GA,full-year,all_sports,churn,all,2013,all,-0.031113161445895106,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,all,2014,all,-0.04449096400497386,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,all,2015,all,-0.05326027700125318,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,all,2016,all,-0.10266113465849407,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,all,2017,all,-0.10266113465849407,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,all,2018,all,-0.10266113465849407,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2010,female,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2011,female,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2012,female,-0.007069503097566692,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2013,female,-0.03965848294032874,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2014,female,-0.05564680702191144,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2015,female,-0.0630499178575119,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2016,female,-0.11556538021581214,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2017,female,-0.11556538021581214,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2018,female,-0.11556538021581214,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2010,male,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2011,male,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2012,male,0.002136998345491959,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2013,male,-0.029949275546563587,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2014,male,-0.04393668914807078,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2015,male,-0.05699792944018519,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2016,male,-0.106399425917285,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2017,male,-0.106399425917285,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,gender,2018,male,-0.106399425917285,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2010,nonresident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2011,nonresident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2012,nonresident,-0.014073123338345126,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2013,nonresident,-0.008885919790269758,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2014,nonresident,-0.01061764618105638,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2015,nonresident,-0.011033276100517556,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2016,nonresident,-0.010879845007734012,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2017,nonresident,-0.010879845007734012,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2018,nonresident,-0.010879845007734012,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2010,resident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2011,resident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2012,resident,0.0069736787900176265,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2013,resident,-0.031069390955770167,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2014,resident,-0.04562497347496429,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2015,resident,-0.05586767448796766,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2016,resident,-0.11737243140759146,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2017,resident,-0.11737243140759146,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,churn,residency,2018,resident,-0.11737243140759146,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2009,18-24,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2010,18-24,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2011,18-24,0.017146033069334446,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2012,18-24,0.04648869194043438,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2013,18-24,0.10547849977566105,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2014,18-24,0.14164527296262297,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2015,18-24,0.1194157941096544,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2016,18-24,0.160011996719587,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2017,18-24,0.160011996719587,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2018,18-24,0.160011996719587,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2009,25-34,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2010,25-34,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2011,25-34,0.003786469571831312,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2012,25-34,0.0060431923820277456,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2013,25-34,0.04329388882952916,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2014,25-34,0.07668743353647407,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2015,25-34,0.076518769737092,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2016,25-34,0.1141371418568635,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2017,25-34,0.1141371418568635,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2018,25-34,0.1141371418568635,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2009,35-44,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2010,35-44,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2011,35-44,-0.022222069335608285,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2012,35-44,-0.03972124257531248,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2013,35-44,-0.03901940777862972,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2014,35-44,-0.025135687514123387,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2015,35-44,-0.042309158630504884,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2016,35-44,-0.02218548638350512,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2017,35-44,-0.02218548638350512,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2018,35-44,-0.02218548638350512,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2009,45-54,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2010,45-54,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2011,45-54,-0.001080641180433724,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2012,45-54,-0.014349511089414752,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2013,45-54,0.0036456432804503024,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2014,45-54,0.026155798112554862,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2015,45-54,0.03202679228057062,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2016,45-54,0.059911221212119975,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2017,45-54,0.059911221212119975,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2018,45-54,0.059911221212119975,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2009,55-64,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2010,55-64,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2011,55-64,0.013349281859768625,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2012,55-64,0.014989202206494641,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2013,55-64,0.07402863079334458,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2014,55-64,0.11438505163495986,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2015,55-64,0.15040814168452019,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2016,55-64,0.20262701014435516,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2017,55-64,0.20262701014435516,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,age,2018,55-64,0.20262701014435516,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2009,all,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2010,all,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2011,all,-3.998608015954279e-4,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2012,all,-0.0035280565740957582,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2013,all,0.027192225494406592,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2014,all,0.055175747160093186,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2015,all,0.056796788048987704,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2016,all,0.09149072048678622,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2017,all,0.09149072048678622,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,all,2018,all,0.09149072048678622,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2009,female,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2010,female,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2011,female,0.0035075966915082664,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2012,female,0.019816076359219517,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2013,female,0.07103076021300132,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2014,female,0.13756667502759115,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2015,female,0.1418466470368997,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2016,female,0.20513255577426032,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2017,female,0.20513255577426032,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2018,female,0.20513255577426032,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2009,male,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2010,male,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2011,male,-0.0012565607361487638,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2012,male,-0.008666524973063375,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2013,male,0.01743109572560304,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2014,male,0.03650598753695573,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2015,male,0.037483991307288175,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2016,male,0.06524041731603639,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2017,male,0.06524041731603639,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,gender,2018,male,0.06524041731603639,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2009,nonresident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2010,nonresident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2011,nonresident,-0.07121220465936003,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2012,nonresident,-0.07371754147150424,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2013,nonresident,-0.06020824547079088,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2014,nonresident,-0.03300723661396643,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2015,nonresident,0.01435825424269515,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2016,nonresident,0.03810125196652946,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2017,nonresident,0.03810125196652946,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2018,nonresident,0.03810125196652946,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2009,resident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2010,resident,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2011,resident,0.009394758893882837,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2012,resident,0.00618729039782708,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2013,resident,0.03909959806392654,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2014,resident,0.06718090999115409,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2015,resident,0.06309018319644796,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2016,resident,0.09922212527938606,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2017,resident,0.09922212527938606,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participants,residency,2018,resident,0.09922212527938606,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2009,18-24,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2010,18-24,-0.009366328212763536,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2011,18-24,-0.003872049106507813,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2012,18-24,0.008734037985535896,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2013,18-24,0.05782173368654521,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2014,18-24,0.08439850350846284,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2015,18-24,0.05457960190199273,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2016,18-24,0.092947264889169,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2017,18-24,0.09859604322333561,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2018,18-24,0.08847956877950641,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2009,25-34,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2010,25-34,-0.009366328212763328,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2011,25-34,-0.0073296857931454545,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2012,25-34,-0.009432777891572083,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2013,25-34,0.024171044701080092,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2014,25-34,0.049217463341333666,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2015,25-34,0.03906200929945701,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2016,25-34,0.06494336883405219,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2017,25-34,0.04843027759026061,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2018,25-34,0.038313803146431305,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2009,35-44,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2010,35-44,-0.00936632821276337,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2011,35-44,-0.02322873400150365,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2012,35-44,-0.03302257682214499,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2013,35-44,-0.020751269942771804,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2014,35-44,-0.002087308916022726,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2015,35-44,-0.017214937226791165,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2016,35-44,0.004876995697845533,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2017,35-44,0.0053560103101864,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2018,35-44,-0.004760464133642841,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2009,45-54,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2010,45-54,-0.009366328212763508,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2011,45-54,-0.022798546308683117,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2012,45-54,-0.04566225263669721,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2013,45-54,-0.032255489832462805,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2014,45-54,-0.01257534553021453,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2015,45-54,-0.010583708110376741,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2016,45-54,0.01161681323759232,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2017,45-54,0.00898632492618278,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2018,45-54,-0.0011301495176464379,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2009,55-64,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2010,55-64,-0.009366328212763547,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2011,55-64,-0.029827573076681206,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2012,55-64,-0.05875458743202401,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2013,55-64,-0.027375184901194317,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2014,55-64,-0.013713007464728217,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2015,55-64,-0.002127754666753249,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2016,55-64,0.02533276191811331,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2017,55-64,0.0038176415061239137,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,age,2018,55-64,-0.006298832937705372,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2009,all,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2010,all,-0.009366328212763607,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2011,all,-0.018408757363562074,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2012,all,-0.030730690442893685,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2013,all,-0.005482882728490745,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2014,all,0.014856026184156962,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2015,all,0.00833328324360427,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2016,all,0.03476698010664387,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2017,all,0.02749885242002121,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,all,2018,all,0.017382377976191875,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2009,female,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2010,female,-0.00936632821276377,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2011,female,-0.014620521295236838,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2012,female,-0.007852884732498282,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2013,female,0.037353385418153584,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2014,female,0.09526591815996795,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2015,female,0.09132952264657115,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2016,female,0.14458256382241372,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2017,female,0.13706753006497585,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2018,female,0.12695105562114656,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2009,male,0,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2010,male,-0.009366328212763647,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2011,male,-0.01916982461896062,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2012,male,-0.03556388997663008,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2013,male,-0.014481111632923994,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2014,male,-0.0022967475854956468,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2015,male,-0.009404456227248434,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2016,male,0.01170465785013856,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2017,male,0.0046942802689858495,NONE,pct_change_all,NA
Southeast,GA,full-year,all_sports,participation rate,gender,2018,male,-0.005422194174843631,NONE,pct_change_all,NA
