region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
US,US,full-year,all_sports,churn,age,2015,55-64,0.008731245806713805,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,age,2016,55-64,0.005621126945019848,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,age,2017,55-64,0.01781914111681517,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,age,2018,55-64,8.438045900013648e-4,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2010,all,0,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2011,all,-0.0066652369521623235,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2012,all,-0.031133082885134663,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2013,all,0.032322293722513246,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2014,all,-0.019174104054148152,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2015,all,0.01624647193068151,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2016,all,0.0056138240865447235,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2017,all,0.017590179422527958,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,all,2018,all,0.0015818003867091454,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2010,female,0,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2011,female,-0.004733960128969182,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2012,female,-0.03695821536131839,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2013,female,0.029321813820341495,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2014,female,-0.023966891771768258,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2015,female,0.01408515347364347,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2016,female,-0.004653542509501286,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2017,female,0.01814314961269913,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2018,female,0.0038964219487796566,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2010,male,0,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2011,male,-0.006873456206851748,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2012,male,-0.028770420700858956,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2013,male,0.02932332851229251,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2014,male,-0.019233420839660408,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2015,male,0.01350694669172785,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2016,male,0.007998066263947787,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2017,male,0.02650456667583817,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,gender,2018,male,0.006420330787123239,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2010,nonresident,0,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2011,nonresident,-0.002512417230872982,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2012,nonresident,-0.01523124698461672,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2013,nonresident,0.017889964644987665,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2014,nonresident,-0.013847110061949941,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2015,nonresident,0.005099261709023551,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2016,nonresident,0.005963136228409353,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2017,nonresident,0.005367713940372005,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2018,nonresident,-0.002110309549513587,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2010,resident,0,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2011,resident,-0.004290751558515587,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2012,resident,-0.03539581108497138,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2013,resident,0.037895759159475094,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2014,resident,-0.01510917925057245,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2015,resident,0.014686037416057037,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2016,resident,0.002154526531416458,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2017,resident,0.01946826212136991,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,churn,residency,2018,resident,-0.0012441471898100717,mean,pct_change_yr,"FL,GA,IA,MO,NE,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2009,18-24,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2010,18-24,-0.010010874717623977,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2011,18-24,0.014539547460924215,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2012,18-24,0.04599023232991564,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,18-24,0.03400254545275851,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,18-24,0.023464366258698677,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,18-24,-0.017079123507218685,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,18-24,-0.01035781954692102,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,18-24,-0.02703001828521741,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,18-24,-0.03139802758111167,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2009,25-34,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2010,25-34,-0.0033681048324996784,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2011,25-34,0.010806062311897319,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2012,25-34,0.02727771674988121,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,25-34,0.022439572985000572,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,25-34,0.028498890371008456,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,25-34,-0.002134650787707915,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,25-34,-0.0012566642107706427,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,25-34,-0.02166993138021506,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,25-34,-0.025271377813158455,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2009,35-44,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2010,35-44,-0.025528335580142825,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2011,35-44,-0.01924955128547192,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2012,35-44,0.007156088436318397,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,35-44,-0.002037844051799055,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,35-44,0.007599925413533424,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,35-44,-0.013731971527016298,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,35-44,-0.00529722604008689,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,35-44,-0.010995249909741461,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,35-44,-0.016758025391972284,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2009,45-54,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2010,45-54,-0.005927558188620747,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2011,45-54,-0.009648506200105031,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2012,45-54,0.0027850725988197637,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,45-54,-0.004618349652881863,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,45-54,-2.1539445554590218e-4,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,45-54,-0.01347247142991829,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,45-54,-0.008531467121104055,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,45-54,-0.017687379610998175,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,45-54,-0.02597360415670121,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2009,55-64,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2010,55-64,0.02914199546227069,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2011,55-64,0.020569897485636927,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2012,55-64,0.03133088027315678,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2013,55-64,0.02630936092091372,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2014,55-64,0.03170310955666029,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2015,55-64,0.016605174249747626,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2016,55-64,0.008740307308134193,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2017,55-64,-0.003034979380813324,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,age,2018,55-64,-0.007122125323393579,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2009,all,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2010,all,-0.003735556760981528,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2011,all,0.0012375110907632055,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2012,all,0.0198435339453452,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2013,all,0.012693971914986696,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2014,all,0.01702203249247702,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2015,all,-0.00538420139727312,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2016,all,-0.002899982844974823,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2017,all,-0.015178078631532518,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,all,2018,all,-0.020478754329046275,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2009,female,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2010,female,-0.012471588034937442,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2011,female,0.01820089211622508,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2012,female,0.04643857559122302,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2013,female,0.0204725651089492,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2014,female,0.04111931265338632,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2015,female,-0.002234171051948851,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2016,female,0.0017983534242185114,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2017,female,-0.019016013071698167,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2018,female,-0.025870582480364016,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2009,male,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2010,male,-0.0013258967523250168,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2011,male,-0.0033892792295527863,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2012,male,0.012432547918104775,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2013,male,0.010453579872469317,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2014,male,0.010012711392912498,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2015,male,-0.006328689146924036,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2016,male,-0.004314510894963807,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2017,male,-0.01401549780953565,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,gender,2018,male,-0.018853753921877152,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2009,nonresident,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2010,nonresident,0.08886140638117125,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2011,nonresident,0.0015473351195256985,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2012,nonresident,0.030520881238220658,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2013,nonresident,0.04138174792404411,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2014,nonresident,0.020948205972509713,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2015,nonresident,0.013605589459142725,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2016,nonresident,0.002572142995440699,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2017,nonresident,-0.007084970159142079,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2018,nonresident,-0.009901414992147393,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2009,resident,0,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2010,resident,-0.023341818118851314,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2011,resident,0.0011643730784497265,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2012,resident,0.017322042388388314,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
US,US,full-year,all_sports,participants,residency,2013,resident,0.0058313610665658685,sum,pct_change_yr,"FL,GA,IA,MO,OR,SC,TN,VA,WI"
