timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,all_sports,age,55-64,2013,participants,576563,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,18-24,2014,participants,404867,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,25-34,2014,participants,617643,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,35-44,2014,participants,586106,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,45-54,2014,participants,665300,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,55-64,2014,participants,589967,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,18-24,2015,participants,398548,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,25-34,2015,participants,620183,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,35-44,2015,participants,584689,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,45-54,2015,participants,651995,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,55-64,2015,participants,610264,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,18-24,2016,participants,390660,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,25-34,2016,participants,616419,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,35-44,2016,participants,586482,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,45-54,2016,participants,635243,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,55-64,2016,participants,623669,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,18-24,2017,participants,372404,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,25-34,2017,participants,593769,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,35-44,2017,participants,582901,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,45-54,2017,participants,604174,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,55-64,2017,participants,624438,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,18-24,2018,participants,348236,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,25-34,2018,participants,563038,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,35-44,2018,participants,569435,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,45-54,2018,participants,565183,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,age,55-64,2018,participants,616125,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2010,participants,2890900,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2011,participants,2829276,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2012,participants,2916119,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2013,participants,2864194,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2014,participants,2863886,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2015,participants,2865683,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2016,participants,2852472,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2017,participants,2777686,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,all,all,2018,participants,2662017,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2010,participants,665786,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2010,participants,2225114,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2011,participants,655132,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2011,participants,2174144,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2012,participants,701057,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2012,participants,2215062,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2013,participants,688829,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2013,participants,2175365,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2014,participants,704847,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2014,participants,2159039,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2015,participants,709086,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2015,participants,2156597,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2016,participants,707970,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2016,participants,2144502,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2017,participants,684682,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2017,participants,2093004,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,female,2018,participants,648965,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,gender,male,2018,participants,2013052,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2010,participants,533488,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2010,participants,2357412,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2011,participants,518786,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2011,participants,2310490,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2012,participants,527961,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2012,participants,2388158,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2013,participants,528246,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2013,participants,2335948,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2014,participants,529978,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2014,participants,2333908,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2015,participants,543923,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2015,participants,2321760,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2016,participants,551417,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2016,participants,2301055,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2017,participants,547939,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2017,participants,2229747,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,nonresident,2018,participants,533720,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,all_sports,residency,resident,2018,participants,2128297,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2010,participants,183374.85727783057,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2010,participants,274557.6365836409,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2010,participants,296197.042566358,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2010,participants,363232.3868322762,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2010,participants,255929.74201604526,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2011,participants,182204.15128627312,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2011,participants,276205.5301235441,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2011,participants,285654.76590160676,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2011,participants,356338.64829712466,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2011,participants,262577.71498662897,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2012,participants,185186.99811037196,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2012,participants,280976.4895794196,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2012,participants,283146.56983888434,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2012,participants,350412.10699604393,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2012,participants,269330.76938802574,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2013,participants,186923.27660397373,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2013,participants,284813.00267973565,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2013,participants,278403.85433288396,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2013,participants,338194.1608835945,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2013,participants,273262.97796538996,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2014,participants,184649.78970428978,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2014,participants,284054.9069054302,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2014,participants,272912.63741242513,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2014,participants,325591.1638837934,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2014,participants,277546.2159148673,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2015,participants,183073.13794284704,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2015,participants,287060.36160408426,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2015,participants,272073.2327723385,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2015,participants,319980.0574236966,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2015,participants,288484.9002199041,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2016,participants,179469.08154131766,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2016,participants,285442.6045538931,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2016,participants,269739.9282493867,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2016,participants,309672.75372952904,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2016,participants,294939.0025084536,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2017,participants,174522.59547041793,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2017,participants,279059.01102283027,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2017,participants,267877.9365924813,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2017,participants,295190.56366720446,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2017,participants,296990.58018211153,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,18-24,2018,participants,169289.42326563087,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,25-34,2018,participants,272749.21108581783,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,35-44,2018,participants,267482.5142661392,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,45-54,2018,participants,279521.13682675094,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,age,55-64,2018,participants,296915.25797290425,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2010,participants,1373293,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2011,participants,1362983.1453190267,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2012,participants,1369052.2686365948,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2013,participants,1361599.607189427,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2014,participants,1344756.0485446549,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2015,participants,1350674.0246867195,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2016,participants,1339268.0400302783,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2017,participants,1313640.0216588946,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,all,all,2018,participants,1285955.208693394,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2010,participants,124844.27803500784,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2010,participants,1248448.7219649921,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2011,participants,128320.32292196168,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2011,participants,1234662.8223970649,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2012,participants,136725.71204720755,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2012,participants,1232326.5565893871,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2013,participants,140617.8059926625,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2013,participants,1220981.8011967645,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2014,participants,144364.53501337106,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2014,participants,1200391.513531284,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2015,participants,150394.94599641964,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2015,participants,1200279.0786903,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2016,participants,155396.1827745486,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2016,participants,1183871.8572557296,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2017,participants,153640.45075364114,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2017,participants,1159999.5709052533,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,female,2018,participants,149764.05028510178,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,gender,male,2018,participants,1136191.1584082923,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2010,participants,126099.59992927709,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2010,participants,1247193.400070723,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2011,participants,125140.56638561672,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2011,participants,1237842.5789334099,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2012,participants,125477.76344840541,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2012,participants,1243574.5051881892,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2013,participants,125317.22949035295,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2013,participants,1236282.3776990739,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2014,participants,124745.64864521405,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2014,participants,1220010.3998994408,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2015,participants,132216.98036886423,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2015,participants,1218457.0443178553,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2016,participants,137657.91262404138,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2016,participants,1201610.127406237,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2017,participants,140804.6019294097,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2017,participants,1172835.4197294847,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,nonresident,2018,participants,142976.5665568988,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,hunt,residency,resident,2018,participants,1142978.6421364953,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2010,participants,308867,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2010,participants,488904,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2010,participants,499750,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2010,participants,588843,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2010,participants,445348,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2011,participants,302449,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2011,participants,479307,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2011,participants,475987,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2011,participants,562911,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2011,participants,444230,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2012,participants,327628,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2012,participants,506626,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2012,participants,492021,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2012,participants,571061,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2012,participants,468483,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2013,participants,326947,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2013,participants,497584,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2013,participants,477976,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2013,participants,545043,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2013,participants,467613,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2014,participants,330648,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2014,participants,503236,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2014,participants,476323,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2014,participants,530998,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2014,participants,478727,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2015,participants,324665,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2015,participants,504195,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2015,participants,474940,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2015,participants,519833,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2015,participants,495164,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2016,participants,317552,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2016,participants,500557,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2016,participants,478469,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2016,participants,508103,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2016,participants,506014,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2017,participants,299276,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2017,participants,476581,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2017,participants,473980,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2017,participants,480774,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2017,participants,504281,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,18-24,2018,participants,275767,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,25-34,2018,participants,446423,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,35-44,2018,participants,459692,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,45-54,2018,participants,448161,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,age,55-64,2018,participants,496008,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2010,participants,2331711,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2011,participants,2264882,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2012,participants,2365820,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2013,participants,2315163,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2014,participants,2319934,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2015,participants,2318797,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2016,participants,2310700,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2017,participants,2234895,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,all,all,2018,participants,2126050,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2010,participants,601294,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2010,participants,1730417,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2011,participants,587793,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2011,participants,1677089,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2012,participants,632389,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2012,participants,1733431,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2013,participants,618087,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2013,participants,1697076,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2014,participants,632699,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2014,participants,1687235,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2015,participants,634388,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2015,participants,1684409,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2016,participants,630082,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2016,participants,1680618,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2017,participants,606310,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2017,participants,1628585,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,female,2018,participants,572412,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,gender,male,2018,participants,1553638,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2010,participants,430532,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2010,participants,1901179,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2011,participants,416127,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2011,participants,1848755,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2012,participants,425475,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2012,participants,1940345,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2013,participants,425934,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2013,participants,1889229,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2014,participants,427902,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2014,participants,1892032,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2015,participants,435737,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2015,participants,1883060,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2016,participants,438677,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2016,participants,1872023,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2017,participants,432635,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,resident,2017,participants,1802260,Midwest,Midwest,sum,"IA,MO,WI,NE"
full-year,fish,residency,nonresident,2018,participants,416358,Midwest,Midwest,sum,"IA,MO,WI,NE"
