timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,hunt,age,18-24,2012,churn,0.18855273474464,WI,Midwest,NONE,NA
full-year,hunt,age,18-24,2013,churn,0.196965465884762,WI,Midwest,NONE,NA
full-year,hunt,age,18-24,2014,churn,0.215256617471715,WI,Midwest,NONE,NA
full-year,hunt,age,18-24,2015,churn,0.200364525081811,WI,Midwest,NONE,NA
full-year,hunt,age,25-34,2010,churn,0.156608680469403,WI,Midwest,NONE,NA
full-year,hunt,age,25-34,2011,churn,0.15043993967599,WI,Midwest,NONE,NA
full-year,hunt,age,25-34,2012,churn,0.143517457056649,WI,Midwest,NONE,NA
full-year,hunt,age,25-34,2013,churn,0.158031757919419,WI,Midwest,NONE,NA
full-year,hunt,age,25-34,2014,churn,0.171251743683012,WI,Midwest,NONE,NA
full-year,hunt,age,25-34,2015,churn,0.155672990063234,WI,Midwest,NONE,NA
full-year,hunt,age,35-44,2010,churn,0.137875942047058,WI,Midwest,NONE,NA
full-year,hunt,age,35-44,2011,churn,0.128097766036106,WI,Midwest,NONE,NA
full-year,hunt,age,35-44,2012,churn,0.122567097350815,WI,Midwest,NONE,NA
full-year,hunt,age,35-44,2013,churn,0.132915692416288,WI,Midwest,NONE,NA
full-year,hunt,age,35-44,2014,churn,0.146037947437915,WI,Midwest,NONE,NA
full-year,hunt,age,35-44,2015,churn,0.12702416718629,WI,Midwest,NONE,NA
full-year,hunt,age,45-54,2010,churn,0.124837426241167,WI,Midwest,NONE,NA
full-year,hunt,age,45-54,2011,churn,0.113483783320364,WI,Midwest,NONE,NA
full-year,hunt,age,45-54,2012,churn,0.108141222848163,WI,Midwest,NONE,NA
full-year,hunt,age,45-54,2013,churn,0.121199154922044,WI,Midwest,NONE,NA
full-year,hunt,age,45-54,2014,churn,0.134890668436994,WI,Midwest,NONE,NA
full-year,hunt,age,45-54,2015,churn,0.115667101578878,WI,Midwest,NONE,NA
full-year,hunt,age,55-64,2010,churn,0.119117201473937,WI,Midwest,NONE,NA
full-year,hunt,age,55-64,2011,churn,0.11090895162217,WI,Midwest,NONE,NA
full-year,hunt,age,55-64,2012,churn,0.104891011465631,WI,Midwest,NONE,NA
full-year,hunt,age,55-64,2013,churn,0.115298878255342,WI,Midwest,NONE,NA
full-year,hunt,age,55-64,2014,churn,0.130066662567958,WI,Midwest,NONE,NA
full-year,hunt,age,55-64,2015,churn,0.108957564818141,WI,Midwest,NONE,NA
full-year,fish,all,all,2010,participants,1146440,WI,Midwest,NONE,NA
full-year,fish,all,all,2011,participants,1125502,WI,Midwest,NONE,NA
full-year,fish,all,all,2012,participants,1145357,WI,Midwest,NONE,NA
full-year,fish,all,all,2013,participants,1137553,WI,Midwest,NONE,NA
full-year,fish,all,all,2014,participants,1121783,WI,Midwest,NONE,NA
full-year,fish,all,all,2015,participants,1131926,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2010,participants,873143,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2011,participants,854002,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2012,participants,871372,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2013,participants,863647,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2014,participants,850719,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2015,participants,852268,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2010,participants,273297,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2011,participants,271500,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2012,participants,273985,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2013,participants,273906,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2014,participants,271064,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2015,participants,279658,WI,Midwest,NONE,NA
full-year,fish,gender,male,2010,participants,834504,WI,Midwest,NONE,NA
full-year,fish,gender,male,2011,participants,815442,WI,Midwest,NONE,NA
full-year,fish,gender,male,2012,participants,823240,WI,Midwest,NONE,NA
full-year,fish,gender,male,2013,participants,816104,WI,Midwest,NONE,NA
full-year,fish,gender,male,2014,participants,799592,WI,Midwest,NONE,NA
full-year,fish,gender,male,2015,participants,804838,WI,Midwest,NONE,NA
full-year,fish,gender,female,2010,participants,311936,WI,Midwest,NONE,NA
full-year,fish,gender,female,2011,participants,310060,WI,Midwest,NONE,NA
full-year,fish,gender,female,2012,participants,322117,WI,Midwest,NONE,NA
full-year,fish,gender,female,2013,participants,321449,WI,Midwest,NONE,NA
full-year,fish,gender,female,2014,participants,322191,WI,Midwest,NONE,NA
full-year,fish,gender,female,2015,participants,327088,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2010,participants,142470,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2011,participants,141166,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2012,participants,146700,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2013,participants,150500,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2014,participants,149805,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2015,participants,147970,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2010,participants,230255,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2011,participants,228520,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2012,participants,234287,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2013,participants,234418,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2014,participants,233588,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2015,participants,237032,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2010,participants,245850,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2011,participants,234763,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2012,participants,235152,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2013,participants,230791,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2014,participants,225414,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2015,participants,226346,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2010,participants,302121,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2011,participants,292780,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2012,participants,291648,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2013,participants,281588,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2014,participants,270072,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2015,participants,266047,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2010,participants,225744,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2011,participants,228274,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2012,participants,237570,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2013,participants,240255,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2014,participants,242905,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2015,participants,254531,WI,Midwest,NONE,NA
full-year,fish,all,all,2014,participants - recruited,179194,WI,Midwest,NONE,NA
full-year,fish,all,all,2015,participants - recruited,186856,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2014,participants - recruited,91117,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2015,participants - recruited,93317,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2014,participants - recruited,88077,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2015,participants - recruited,93539,WI,Midwest,NONE,NA
full-year,fish,gender,male,2014,participants - recruited,112535,WI,Midwest,NONE,NA
full-year,fish,gender,male,2015,participants - recruited,118618,WI,Midwest,NONE,NA
full-year,fish,gender,female,2014,participants - recruited,66659,WI,Midwest,NONE,NA
full-year,fish,gender,female,2015,participants - recruited,68238,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2014,participants - recruited,40156,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2015,participants - recruited,39442,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2014,participants - recruited,45016,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2015,participants - recruited,47405,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2014,participants - recruited,34352,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2015,participants - recruited,35866,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2014,participants - recruited,33056,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2015,participants - recruited,34811,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2014,participants - recruited,26614,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2015,participants - recruited,29332,WI,Midwest,NONE,NA
full-year,fish,all,all,2010,churn,0.314286532767811,WI,Midwest,NONE,NA
full-year,fish,all,all,2011,churn,0.31431562052964,WI,Midwest,NONE,NA
full-year,fish,all,all,2012,churn,0.306633839833248,WI,Midwest,NONE,NA
full-year,fish,all,all,2013,churn,0.318842945911188,WI,Midwest,NONE,NA
full-year,fish,all,all,2014,churn,0.321976206822891,WI,Midwest,NONE,NA
full-year,fish,all,all,2015,churn,0.318110543661296,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2010,churn,0.26504498581638,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2011,churn,0.26421413493048,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2012,churn,0.252903109453901,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2013,churn,0.266376603343953,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2014,churn,0.268511570600115,WI,Midwest,NONE,NA
full-year,fish,residency,resident,2015,churn,0.266004032234363,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2010,churn,0.471122141339113,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2011,churn,0.474106195337944,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2012,churn,0.475347274662855,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2013,churn,0.485492566514456,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2014,churn,0.490296880762083,WI,Midwest,NONE,NA
full-year,fish,residency,nonresident,2015,churn,0.481410561501765,WI,Midwest,NONE,NA
full-year,fish,gender,male,2010,churn,0.294201435049866,WI,Midwest,NONE,NA
full-year,fish,gender,male,2011,churn,0.295295898881186,WI,Midwest,NONE,NA
full-year,fish,gender,male,2012,churn,0.28768007302297,WI,Midwest,NONE,NA
full-year,fish,gender,male,2013,churn,0.297206940175801,WI,Midwest,NONE,NA
full-year,fish,gender,male,2014,churn,0.302022687345914,WI,Midwest,NONE,NA
full-year,fish,gender,male,2015,churn,0.297087893731207,WI,Midwest,NONE,NA
full-year,fish,gender,female,2010,churn,0.367106290188693,WI,Midwest,NONE,NA
full-year,fish,gender,female,2011,churn,0.364363186217601,WI,Midwest,NONE,NA
full-year,fish,gender,female,2012,churn,0.355515043962249,WI,Midwest,NONE,NA
full-year,fish,gender,female,2013,churn,0.373147725402135,WI,Midwest,NONE,NA
full-year,fish,gender,female,2014,churn,0.371562674103377,WI,Midwest,NONE,NA
full-year,fish,gender,female,2015,churn,0.36919068646631,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2010,churn,0.415277048537495,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2011,churn,0.40898466289966,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2012,churn,0.405009846842635,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2013,churn,0.407445278362884,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2014,churn,0.411403549572417,WI,Midwest,NONE,NA
full-year,fish,age,18-24,2015,churn,0.415808867705371,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2010,churn,0.360242974660488,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2011,churn,0.363212709773809,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2012,churn,0.356027884628008,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2013,churn,0.367901213489668,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2014,churn,0.369821639584835,WI,Midwest,NONE,NA
full-year,fish,age,25-34,2015,churn,0.369079217754641,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2010,churn,0.313260693832474,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2011,churn,0.315503453437574,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2012,churn,0.309725843002948,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2013,churn,0.322660622246415,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2014,churn,0.326046640610782,WI,Midwest,NONE,NA
full-year,fish,age,35-44,2015,churn,0.32211082028304,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2010,churn,0.279735458491935,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2011,churn,0.280459830989272,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2012,churn,0.271386168712065,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2013,churn,0.284059620837805,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2014,churn,0.287443799674695,WI,Midwest,NONE,NA
full-year,fish,age,45-54,2015,churn,0.281711575275765,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2010,churn,0.247210142323174,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2011,churn,0.248621183058161,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2012,churn,0.238308647329662,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2013,churn,0.254636606248369,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2014,churn,0.255775234131113,WI,Midwest,NONE,NA
full-year,fish,age,55-64,2015,churn,0.24555683179567,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2010,participants,1336097,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2011,participants,1319101,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2012,participants,1338981,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2013,participants,1331384,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2014,participants,1311301,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2015,participants,1321108,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2010,participants,1033629,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2011,participants,1018476,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2012,participants,1035635,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2013,participants,1027408,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2014,participants,1011718,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2015,participants,1012212,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2010,participants,302468,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2011,participants,300625,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2012,participants,303346,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2013,participants,303976,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2014,participants,299583,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants,308896,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2010,participants,1003401,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2011,participants,987385,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2012,participants,993890,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2013,participants,986318,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2014,participants,965520,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2015,participants,969251,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2010,participants,332696,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2011,participants,331716,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2012,participants,345091,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2013,participants,345066,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2014,participants,345781,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2015,participants,351857,WI,Midwest,NONE,NA
full-year,all_sports,age,18-24,2010,participants,169400,WI,Midwest,NONE,NA
full-year,all_sports,age,18-24,2011,participants,168312,WI,Midwest,NONE,NA
full-year,all_sports,age,18-24,2012,participants,173628,WI,Midwest,NONE,NA
full-year,all_sports,age,18-24,2013,participants,176896,WI,Midwest,NONE,NA
full-year,all_sports,age,18-24,2014,participants,175058,WI,Midwest,NONE,NA
full-year,all_sports,age,18-24,2015,participants,172870,WI,Midwest,NONE,NA
full-year,all_sports,age,25-34,2010,participants,265936,WI,Midwest,NONE,NA
full-year,all_sports,age,25-34,2011,participants,265906,WI,Midwest,NONE,NA
full-year,all_sports,age,25-34,2012,participants,272400,WI,Midwest,NONE,NA
full-year,all_sports,age,25-34,2013,participants,273843,WI,Midwest,NONE,NA
full-year,all_sports,age,25-34,2014,participants,272335,WI,Midwest,NONE,NA
full-year,all_sports,age,25-34,2015,participants,276258,WI,Midwest,NONE,NA
full-year,all_sports,age,35-44,2010,participants,285580,WI,Midwest,NONE,NA
full-year,all_sports,age,35-44,2011,participants,273746,WI,Midwest,NONE,NA
full-year,all_sports,age,35-44,2012,participants,273123,WI,Midwest,NONE,NA
full-year,all_sports,age,35-44,2013,participants,268157,WI,Midwest,NONE,NA
full-year,all_sports,age,35-44,2014,participants,261751,WI,Midwest,NONE,NA
full-year,all_sports,age,35-44,2015,participants,262264,WI,Midwest,NONE,NA
full-year,all_sports,age,45-54,2010,participants,354237,WI,Midwest,NONE,NA
full-year,all_sports,age,45-54,2011,participants,345641,WI,Midwest,NONE,NA
full-year,all_sports,age,45-54,2012,participants,344053,WI,Midwest,NONE,NA
full-year,all_sports,age,45-54,2013,participants,332887,WI,Midwest,NONE,NA
full-year,all_sports,age,45-54,2014,participants,319069,WI,Midwest,NONE,NA
full-year,all_sports,age,45-54,2015,participants,313805,WI,Midwest,NONE,NA
full-year,all_sports,age,55-64,2010,participants,260943,WI,Midwest,NONE,NA
full-year,all_sports,age,55-64,2011,participants,265496,WI,Midwest,NONE,NA
full-year,all_sports,age,55-64,2012,participants,275777,WI,Midwest,NONE,NA
full-year,all_sports,age,55-64,2013,participants,279600,WI,Midwest,NONE,NA
full-year,all_sports,age,55-64,2014,participants,283088,WI,Midwest,NONE,NA
full-year,all_sports,age,55-64,2015,participants,295910,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2014,participants - recruited,175306,WI,Midwest,NONE,NA
full-year,all_sports,all,all,2015,participants - recruited,182404,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2014,participants - recruited,84166,WI,Midwest,NONE,NA
full-year,all_sports,residency,resident,2015,participants - recruited,85701,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2014,participants - recruited,91140,WI,Midwest,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants - recruited,96703,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2014,participants - recruited,109199,WI,Midwest,NONE,NA
full-year,all_sports,gender,male,2015,participants - recruited,114741,WI,Midwest,NONE,NA
full-year,all_sports,gender,female,2014,participants - recruited,66107,WI,Midwest,NONE,NA
