region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type
Southeast,FL,4,all_sports,churn,age,2011,55-64,-0.005925125550593054,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2012,55-64,-0.029688124309460672,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2013,55-64,0.0077962051852494725,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2014,55-64,-0.011984385675201114,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2015,55-64,-0.011984385675201114,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2016,55-64,-0.011984385675201114,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2017,55-64,-0.011984385675201114,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,age,2018,55-64,-0.011984385675201114,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2010,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2011,all,-0.010141284074010085,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2012,all,-0.036152162951705896,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2013,all,-4.0101551634910866e-4,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2014,all,-0.028502130815262275,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2015,all,-0.028502130815262275,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2016,all,-0.028502130815262275,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2017,all,-0.028502130815262275,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,all,2018,all,-0.028502130815262275,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2010,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2011,female,0.018917508970727352,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2012,female,-0.016629462454149882,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2013,female,0.03164382147413635,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2014,female,0.00763614336621091,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2015,female,0.00763614336621091,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2016,female,0.00763614336621091,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2017,female,0.00763614336621091,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2018,female,0.00763614336621091,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2010,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2011,male,-0.017612331292785173,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2012,male,-0.038182839018419915,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2013,male,-0.0052811427931990194,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2014,male,-0.034066013203411974,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2015,male,-0.034066013203411974,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2016,male,-0.034066013203411974,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2017,male,-0.034066013203411974,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,gender,2018,male,-0.034066013203411974,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2010,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2011,nonresident,-0.10700227658949815,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2012,nonresident,-0.12362058638505878,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2013,nonresident,-0.11947122117580057,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2014,nonresident,-0.20328540511059096,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2015,nonresident,-0.20328540511059096,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2016,nonresident,-0.20328540511059096,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2017,nonresident,-0.20328540511059096,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2018,nonresident,-0.20328540511059096,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2010,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2011,resident,0.03171861147991432,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2012,resident,0.005297311290935271,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2013,resident,0.053175892676347106,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2014,resident,0.04927759617984771,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2015,resident,0.04927759617984771,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2016,resident,0.04927759617984771,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2017,resident,0.04927759617984771,NONE,pct_change_all
Southeast,FL,4,all_sports,churn,residency,2018,resident,0.04927759617984771,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2009,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2010,18-24,0.1442494802871781,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2011,18-24,0.28141262516490484,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2012,18-24,0.3105328391417737,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2013,18-24,0.4263555704161098,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2014,18-24,0.4562006031753509,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2015,18-24,0.4562006031753509,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2016,18-24,0.4562006031753509,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2017,18-24,0.4562006031753509,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2018,18-24,0.4562006031753509,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2009,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2010,25-34,0.1384309719235906,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2011,25-34,0.25410278077380455,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2012,25-34,0.279312585569919,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2013,25-34,0.3843389759297655,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2014,25-34,0.43261386582697087,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2015,25-34,0.43261386582697087,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2016,25-34,0.43261386582697087,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2017,25-34,0.43261386582697087,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2018,25-34,0.43261386582697087,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2009,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2010,35-44,0.10124670769307682,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2011,35-44,0.16826243123565515,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2012,35-44,0.17326759608007708,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2013,35-44,0.23257744664103172,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2014,35-44,0.2508790009306311,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2015,35-44,0.2508790009306311,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2016,35-44,0.2508790009306311,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2017,35-44,0.2508790009306311,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2018,35-44,0.2508790009306311,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2009,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2010,45-54,0.1222775777131626,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2011,45-54,0.19979190019908794,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2012,45-54,0.2042346423154733,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2013,45-54,0.2726510125940279,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2014,45-54,0.2893939712224988,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2015,45-54,0.2893939712224988,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2016,45-54,0.2893939712224988,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2017,45-54,0.2893939712224988,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2018,45-54,0.2893939712224988,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2009,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2010,55-64,0.13211560243414708,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2011,55-64,0.2291790792218888,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2012,55-64,0.26196801147012455,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2013,55-64,0.355105149210563,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2014,55-64,0.400543986963746,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2015,55-64,0.400543986963746,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2016,55-64,0.400543986963746,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2017,55-64,0.400543986963746,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,age,2018,55-64,0.400543986963746,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2009,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2010,all,0.12483599526490606,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2011,all,0.21769791197275,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2012,all,0.23500823926039055,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2013,all,0.31919894988460396,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2014,all,0.35018777259708345,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2015,all,0.35018777259708345,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2016,all,0.35018777259708345,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2017,all,0.35018777259708345,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,all,2018,all,0.35018777259708345,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2009,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2010,female,0.1055382438512536,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2011,female,0.26132884529148886,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2012,female,0.28155703847182245,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2013,female,0.37200019898221165,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2014,female,0.4161412422956279,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2015,female,0.4161412422956279,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2016,female,0.4161412422956279,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2017,female,0.4161412422956279,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2018,female,0.4161412422956279,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2009,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2010,male,0.13040977631344816,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2011,male,0.20549587001060754,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2012,male,0.2219200981795711,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2013,male,0.3042049553272078,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2014,male,0.3311545364941013,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2015,male,0.3311545364941013,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2016,male,0.3311545364941013,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2017,male,0.3311545364941013,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,gender,2018,male,0.3311545364941013,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2009,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2010,nonresident,0.8149003771479851,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2011,nonresident,0.9339881670162519,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2012,nonresident,1.000428539356995,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2013,nonresident,1.184288769973119,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2014,nonresident,1.1611695559838309,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2015,nonresident,1.1611695559838309,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2016,nonresident,1.1611695559838309,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2017,nonresident,1.1611695559838309,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2018,nonresident,1.1611695559838309,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2009,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2010,resident,0.006009862606355044,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2011,resident,0.09072468282191992,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2012,resident,0.09228906803766634,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2013,resident,0.14246704341726119,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2014,resident,0.19427096573502914,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2015,resident,0.19427096573502914,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2016,resident,0.19427096573502914,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2017,resident,0.19427096573502914,NONE,pct_change_all
Southeast,FL,4,all_sports,participants,residency,2018,resident,0.19427096573502914,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2014,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2015,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2016,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2017,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2018,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2014,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2015,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2016,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2017,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2018,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2014,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2015,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2016,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2017,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2018,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2014,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2015,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2016,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2017,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2018,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2014,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2015,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2016,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2017,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,age,2018,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,all,2014,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,all,2015,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,all,2016,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,all,2017,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,all,2018,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2014,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2015,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2016,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2017,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2018,female,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2014,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2015,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2016,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2017,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,gender,2018,male,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2014,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2015,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2016,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2017,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2018,nonresident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2014,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2015,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2016,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2017,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participants - recruited,residency,2018,resident,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2009,18-24,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2010,18-24,0.13252264116255977,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2011,18-24,0.25020692193371913,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2012,18-24,0.26507246387260547,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2013,18-24,0.37202443584766665,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2014,18-24,0.3936932138362622,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2015,18-24,0.3894165724173619,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2016,18-24,0.38749343142307746,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2017,18-24,0.39001465214007597,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2018,18-24,0.3748727168909542,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2009,25-34,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2010,25-34,0.1267637637734237,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2011,25-34,0.2262353476252763,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2012,25-34,0.23519868902851981,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2013,25-34,0.31921649549682357,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2014,25-34,0.3408559460722539,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2015,25-34,0.3127665421143253,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2016,25-34,0.2825305596352063,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2017,25-34,0.2560439758440814,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2018,25-34,0.24090204059495957,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2009,35-44,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2010,35-44,0.08996058242047363,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2011,35-44,0.1684159398869406,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2012,35-44,0.1843836870593043,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2013,35-44,0.2518559558363034,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2014,35-44,0.27023614325256695,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2015,35-44,0.26341892819548984,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2016,35-44,0.25530591445963524,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2017,35-44,0.2432137035709353,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2018,35-44,0.2280717683218136,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2009,45-54,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2010,45-54,0.1107759175999276,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2011,45-54,0.1710540304454377,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2012,45-54,0.1646917559794615,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2013,45-54,0.22716983579082217,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2014,45-54,0.23999219409403025,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2015,45-54,0.2360446057358575,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2016,45-54,0.2318119910577453,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2017,45-54,0.22922401115373567,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2018,45-54,0.21408207590461406,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2009,55-64,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2010,55-64,0.12051311733895279,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2011,55-64,0.1827846693153312,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2012,55-64,0.18732444671582624,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2013,55-64,0.2534831094408074,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2014,55-64,0.27191944762711706,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2015,55-64,0.24444470940327043,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2016,55-64,0.21796597697278938,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2017,55-64,0.19427460354703743,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,age,2018,55-64,0.1791326682979159,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2009,all,0,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2010,all,0.11330811521313533,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2011,all,0.1916885527679259,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2012,all,0.19777027710929007,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2013,all,0.27131902835936283,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2014,all,0.28927124391590275,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2015,all,0.27472693605549275,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2016,all,0.2598318866447758,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2017,all,0.24642088591542968,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,all,2018,all,0.23127895066630794,NONE,pct_change_all
Southeast,FL,4,all_sports,participation rate,gender,2009,female,0,NONE,pct_change_all
