region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Northwest,Northwest,4,all_sports,participants,age,2014,55-64,-0.008994963537844384,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,age,2015,55-64,-0.018093966943136645,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,age,2016,55-64,-0.0017072434208187004,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,age,2017,55-64,-0.04456106273062871,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,age,2018,55-64,-0.05723282835157763,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2009,all,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2010,all,-0.08247732382355222,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2011,all,-0.09441037621350726,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2012,all,-0.09873599481437986,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2013,all,-0.09461166736604132,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2014,all,-0.08739834695776168,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2015,all,-0.09784715381936895,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2016,all,-0.08859315883254552,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2017,all,-0.13315455985503968,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,all,2018,all,-0.1507758685857826,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2009,female,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2010,female,-0.11200917443792834,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2011,female,-0.10702119971033362,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2012,female,-0.09257015474126717,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2013,female,-0.061675241441208006,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2014,female,-0.033957758162201035,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2015,female,-0.0408738628058713,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2016,female,-0.012122817444392506,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2017,female,-0.0714517404695649,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2018,female,-0.08222429504007821,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2009,male,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2010,male,-0.07339556099930311,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2011,male,-0.09031539462701663,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2012,male,-0.10029798421183271,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2013,male,-0.10443806312623283,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2014,male,-0.10377731730644948,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2015,male,-0.11538560571836984,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2016,male,-0.11256119021546697,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2017,male,-0.15212677249736908,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,gender,2018,male,-0.1720173226347368,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2009,nonresident,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2010,nonresident,-0.14511120582428,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2011,nonresident,-0.16320163763413714,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2012,nonresident,-0.14165893562597184,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2013,nonresident,-0.1348526263497128,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2014,nonresident,-0.10784166479575132,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2015,nonresident,-0.061126536824553414,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2016,nonresident,-0.03015155111709599,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2017,nonresident,-0.07621351250031842,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2018,nonresident,-0.10493550760214142,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2009,resident,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2010,resident,-0.06819520612473597,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2011,resident,-0.07884011610809066,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2012,resident,-0.08853673896389347,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2013,resident,-0.08498683390321485,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2014,resident,-0.08202749824917353,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2015,resident,-0.10505386373984363,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2016,resident,-0.10092021727155959,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2017,resident,-0.14511843156513182,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants,residency,2018,resident,-0.1600582349766555,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2014,18-24,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2015,18-24,-0.019658257003588836,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2016,18-24,-0.03255302260297688,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2017,18-24,-0.12028688732123216,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2018,18-24,-0.16670397366308035,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2014,25-34,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2015,25-34,0.042005676442762534,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2016,25-34,0.05989200293631619,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2017,25-34,0.009316675133265617,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2018,25-34,-0.04395277244283359,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2014,35-44,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2015,35-44,0.025234402129876144,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2016,35-44,0.06343394298268559,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2017,35-44,0.019498613467714237,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2018,35-44,0.02162191672091815,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2014,45-54,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2015,45-54,0.04257497547032976,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2016,45-54,0.0504312707360935,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2017,45-54,-0.03312197517353258,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2018,45-54,-0.054962226801583795,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2014,55-64,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2015,55-64,0.03763667933736919,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2016,55-64,0.07562681999134233,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2017,55-64,0.021642244155866748,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,age,2018,55-64,-0.004472346853713206,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,all,2014,all,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,all,2015,all,0.028245460403482973,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,all,2016,all,0.047544058402920565,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,all,2017,all,-0.013898239436549116,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,all,2018,all,-0.04304027114845452,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2014,female,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2015,female,0.009207787437247459,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2016,female,0.03441950275597304,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2017,female,-0.062456236888997374,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2018,female,-0.0872747498748191,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2014,male,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2015,male,0.03793744000199474,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2016,male,0.054309025751628395,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2017,male,0.010558951889402122,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,gender,2018,male,-0.02062191692354974,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2014,nonresident,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2015,nonresident,0.0859890211104152,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2016,nonresident,0.1062420997819218,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2017,nonresident,0.06190147332717684,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2018,nonresident,0.026167926589994114,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2014,resident,0,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2015,resident,-0.01870880766926303,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2016,resident,-2.6915631300225215e-4,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2017,resident,-0.07712882147584942,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participants - recruited,residency,2018,resident,-0.10011919344578009,SUM,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,18-24,0,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,18-24,-0.12940672342830203,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,18-24,-0.1608727821757441,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,18-24,-0.17071966201755243,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,18-24,-0.14241013264052882,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,18-24,-0.12526063156641076,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,18-24,-0.1567329193377686,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,18-24,-0.17314419670706252,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,18-24,-0.22801688769374548,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,18-24,-0.2746536305328459,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,25-34,0,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,25-34,-0.09305254520011638,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,25-34,-0.11210873473762087,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,25-34,-0.12398786317365604,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,25-34,-0.11831155844780096,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,25-34,-0.10556351539130686,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,25-34,-0.12078850849083639,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,25-34,-0.1340786305444632,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,25-34,-0.19612485165588872,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,25-34,-0.2345691568524095,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,35-44,0,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,35-44,-0.09858804712273891,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,35-44,-0.11133870287261678,AVG,pct_change_all,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,35-44,-0.10977222318475013,AVG,pct_change_all,NA
