region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Southeast,SC,4,all_sports,churn,age,2014,35-44,-0.014583347855562971,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2015,35-44,0.06767962296706712,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2016,35-44,0.12570429688970605,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2017,35-44,0.1410870035532965,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2018,35-44,0.1593818949794461,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2010,45-54,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2011,45-54,0.03218227353689048,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2012,45-54,2.691066478545598e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2013,45-54,0.005966128169351092,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2014,45-54,-0.022099807799871883,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2015,45-54,0.06840710551030811,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2016,45-54,0.12644203263931433,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2017,45-54,0.131809814539183,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2018,45-54,0.14783028267047654,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2010,55-64,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2011,55-64,0.04812227288323521,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2012,55-64,-2.1160584369613739e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2013,55-64,0.010260046356294223,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2014,55-64,-0.01405299739324027,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2015,55-64,0.1203279679667029,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2016,55-64,0.15218332510987354,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2017,55-64,0.1717230583088117,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,age,2018,55-64,0.18985775594894105,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2010,all,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2011,all,0.0246675285271512,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2012,all,-0.0023860923723031287,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2013,all,0.008534753296257623,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2014,all,-0.01366247702522498,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2015,all,0.07188679872813918,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2016,all,0.12208294054236384,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2017,all,0.13271186600213342,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,all,2018,all,0.14204064967638352,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2010,female,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2011,female,0.01980513689953697,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2012,female,-0.006126827549990058,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2013,female,-0.007220548956900447,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2014,female,-0.005244029100601978,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2015,female,0.05907735777713601,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2016,female,0.09954841375590356,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2017,female,0.10519275211865814,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2018,female,0.10552319684385426,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2010,male,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2011,male,0.0249091784968263,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2012,male,-0.002804602475327579,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2013,male,0.010770723146744543,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2014,male,-0.021344997960945404,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2015,male,0.07017796458595446,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2016,male,0.12329529289522236,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2017,male,0.13550555889136467,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,gender,2018,male,0.1476901327603359,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2010,nonresident,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2011,nonresident,0.03793895451084326,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2012,nonresident,0.02228481155898514,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2013,nonresident,0.05928446993120971,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2014,nonresident,0.004811351976334224,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2015,nonresident,0.07044517681536787,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2016,nonresident,0.09089337245505627,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2017,nonresident,0.09177716716510943,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2018,nonresident,0.10114737535621453,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2010,resident,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2011,resident,0.004328363848260561,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2012,resident,-0.0252130677534172,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2013,resident,-0.029458714115300225,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2014,resident,-0.01698229401602923,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2015,resident,0.052046796836583295,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2016,resident,0.11348650779577087,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2017,resident,0.12550493870549095,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,churn,residency,2018,resident,0.1298565588945409,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2009,18-24,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2010,18-24,0.037078755709171705,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2011,18-24,0.04203330184001338,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2012,18-24,0.09531708722435545,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2013,18-24,0.10213434261139281,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2014,18-24,0.17590437667628364,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2015,18-24,0.17079464087432816,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2016,18-24,0.13425469654677552,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2017,18-24,0.10997462112933457,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2018,18-24,0.05695305939827928,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2009,25-34,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2010,25-34,0.010941466041073763,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2011,25-34,0.0063668745207115995,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2012,25-34,0.03265073254392853,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2013,25-34,0.022745318080533875,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2014,25-34,0.10301649304668402,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2015,25-34,0.11484530172288453,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2016,25-34,0.09677187250259686,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2017,25-34,0.06961390952503285,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2018,25-34,0.027343519509994176,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2009,35-44,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2010,35-44,0.0016401086973999452,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2011,35-44,-0.02982410076433733,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2012,35-44,-0.015180373450926758,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2013,35-44,-0.04843938041800263,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2014,35-44,-0.002055858818827228,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2015,35-44,-0.02332334959403292,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2016,35-44,-0.061593559218095555,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2017,35-44,-0.07172411558379062,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2018,35-44,-0.11146518337584761,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2009,45-54,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2010,45-54,0.013726064116586816,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2011,45-54,-0.008073522534680584,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2012,45-54,0.00809096530505718,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2013,45-54,-0.012448707527842988,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2014,45-54,0.03244214806751496,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2015,45-54,0.026661067289235098,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2016,45-54,-0.0015334470634480023,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2017,45-54,-0.009758682456697743,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2018,45-54,-0.05936349639967248,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2009,55-64,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2010,55-64,0.06355120693251418,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2011,55-64,0.0545475787377862,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2012,55-64,0.07340209491614849,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2013,55-64,0.06805171571022951,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2014,55-64,0.11830158922008686,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2015,55-64,0.11203035407412429,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2016,55-64,0.1085857735474862,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2017,55-64,0.11772626052805307,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,age,2018,55-64,0.1003720209177623,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2009,all,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2010,all,0.02314109635437855,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2011,all,0.008446065405304433,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2012,all,0.03152121260462273,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2013,all,0.01694707143138969,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2014,all,0.07414727026556608,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2015,all,0.0685402050816723,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2016,all,0.04429068633535808,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2017,all,0.03328480225287203,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,all,2018,all,-0.006189316598910091,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2009,female,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2010,female,0.030577379688435033,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2011,female,0.01652901585454289,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2012,female,0.06149738411261231,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2013,female,0.060097485923389704,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2014,female,0.14912474027917103,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2015,female,0.14841423991974143,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2016,female,0.1276863375533477,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2017,female,0.12134830336896389,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2018,female,0.07003693646991034,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2009,male,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2010,male,0.02132782290046153,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2011,male,0.006473679709839506,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2012,male,0.024157600674876337,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2013,male,0.00625231252385592,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2014,male,0.05526969469045979,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2015,male,0.048355694677073534,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2016,male,0.023160354972453227,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2017,male,0.010895053882588348,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,gender,2018,male,-0.025366131179884673,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2009,nonresident,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2010,nonresident,0.0963525360050094,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2011,nonresident,0.06603436175879918,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2012,nonresident,0.09629425819289247,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2013,nonresident,0.0011298942100435062,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2014,nonresident,0.1957769039946076,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2015,nonresident,0.21201801582395471,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2016,nonresident,0.20621376997836358,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2017,nonresident,0.2193077617191883,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2018,nonresident,0.18468147444659153,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2009,resident,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2010,resident,0.00278346750888122,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2011,resident,-0.007161934069263978,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2012,resident,0.013773906530921143,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2013,resident,0.02341519155841825,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2014,resident,0.04360300939307806,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2015,resident,0.031106454921303595,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2016,resident,8.712347601116392e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2017,resident,-0.018152357881035436,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants,residency,2018,resident,-0.05929208996115004,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2014,18-24,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2015,18-24,-0.008695939690517128,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2016,18-24,-0.05736009365469444,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2017,18-24,-0.09774996813754977,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2018,18-24,-0.17370904742143725,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2014,25-34,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2015,25-34,0.02410994133247609,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2016,25-34,6.722369719121199e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2017,25-34,-0.059114011119588694,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2018,25-34,-0.12344266272495606,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2014,35-44,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2015,35-44,6.081430352418888e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2016,35-44,-0.032606674480788134,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2017,35-44,-0.03782450310969365,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2018,35-44,-0.0971015506324439,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2014,45-54,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2015,45-54,0.026155441757956827,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2016,45-54,1.6131649343580773e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2017,45-54,-0.016376720992782496,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2018,45-54,-0.09696231846046911,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2014,55-64,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2015,55-64,0.026474530831099196,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2016,55-64,0.023087328741644413,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2017,55-64,0.049048591589193655,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,age,2018,55-64,0.001034223199650651,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,all,2014,all,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,all,2015,all,0.013506198932907184,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,all,2016,all,-0.01418892580959682,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,all,2017,all,-0.036578547069274575,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,all,2018,all,-0.1025433373090006,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2014,female,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2015,female,0.015001079214331966,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2016,female,-0.01172938330560424,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2017,female,-0.04607652541362731,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2018,female,-0.13094845952531162,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2014,male,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2015,male,0.012869977401752742,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2016,male,-0.015236571723488737,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2017,male,-0.03251913984592248,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,gender,2018,male,-0.09054891915993471,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2014,nonresident,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2015,nonresident,0.019686844408630534,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2016,nonresident,0.008364392982083404,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2017,nonresident,0.01994054060552786,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2018,nonresident,-0.0356566420709295,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2014,resident,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2015,resident,0.008159978848950259,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2016,resident,-0.03385933215355302,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2017,resident,-0.08691725537883765,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participants - recruited,residency,2018,resident,-0.16288209158335534,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2009,18-24,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2010,18-24,0.026836060014886223,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2011,18-24,0.019995731348261134,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2012,18-24,0.058724896125681464,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2013,18-24,0.054465161576184654,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2014,18-24,0.12210277042117305,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2015,18-24,0.11027239654893672,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2016,18-24,0.08496878852789085,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2017,18-24,0.06531661365735277,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2018,18-24,5.776971877903738e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2009,25-34,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2010,25-34,9.569149697204112e-4,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2011,25-34,-0.0076060441844181,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2012,25-34,0.008243501728288952,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2013,25-34,-0.010697666778103703,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2014,25-34,0.05265525811191034,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2015,25-34,0.04792691950249421,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2016,25-34,0.01087189793779345,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2017,25-34,-0.03609741022452286,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2018,25-34,-0.09021818365935683,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2009,35-44,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2010,35-44,-0.008252577631482844,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2011,35-44,-0.02777228630892918,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2012,35-44,-0.0022044556662999173,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2013,35-44,-0.02783722220160295,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2014,35-44,0.02152947867071988,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2015,35-44,-0.0010092821318346736,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2016,35-44,-0.04477994071290262,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2017,35-44,-0.057584013472010684,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2018,35-44,-0.10920676103078815,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2009,45-54,0,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2010,45-54,0.003714010996270108,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2011,45-54,-0.020982153149120986,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2012,45-54,-0.006013547468813106,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2013,45-54,-0.02825508056324324,NONE,pct_change_all,NA
Southeast,SC,4,all_sports,participation rate,age,2014,45-54,0.017129260636207885,NONE,pct_change_all,NA
