region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Southeast,Southeast,4,hunt,participants,age,2012,35-44,206077.3920103768,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2012,45-54,226968.4275433717,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2012,55-64,176487.2929445366,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2013,18-24,117731.99828099328,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2013,25-34,180157.19689058582,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2013,35-44,208555.0200960071,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2013,45-54,231763.82732752926,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2013,55-64,184203.95740488457,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2014,18-24,118555.34326404524,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2014,25-34,180963.169572578,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2014,35-44,202792.4197776498,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2014,45-54,229946.3403668604,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2014,55-64,188007.7270188666,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2015,18-24,118235.34326404524,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2015,25-34,182072.169572578,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2015,35-44,198357.4197776498,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2015,45-54,229232.3403668604,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2015,55-64,192069.7270188666,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2016,18-24,117691.34326404524,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2016,25-34,181682.169572578,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2016,35-44,192106.4197776498,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2016,45-54,226267.3403668604,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2016,55-64,193685.7270188666,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2017,18-24,116395.34326404524,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2017,25-34,179569.169572578,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2017,35-44,189264.4197776498,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2017,45-54,224266.3403668604,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2017,55-64,194335.7270188666,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2018,18-24,115019.34326404524,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2018,25-34,178073.169572578,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2018,35-44,186772.4197776498,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2018,45-54,220056.3403668604,SUM,total,NA
Southeast,Southeast,4,hunt,participants,age,2018,55-64,193887.7270188666,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2009,all,886528,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2010,all,891337,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2011,all,893977,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2012,all,890394,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2013,all,922413,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2014,all,920266,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2015,all,919966,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2016,all,911434,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2017,all,903832,SUM,total,NA
Southeast,Southeast,4,hunt,participants,all,2018,all,893809,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2009,female,65010,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2009,male,821518,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2010,female,67868,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2010,male,823469,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2011,female,72077,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2011,male,821900,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2012,female,75793,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2012,male,814601,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2013,female,82540,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2013,male,839873,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2014,female,85384,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2014,male,834882,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2015,female,88705,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2015,male,831261,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2016,female,89696,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2016,male,821738,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2017,female,89755,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2017,male,814077,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2018,female,88701,SUM,total,NA
Southeast,Southeast,4,hunt,participants,gender,2018,male,805108,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2009,nonresident,103460,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2009,resident,783068,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2010,nonresident,102842,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2010,resident,788495,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2011,nonresident,99059,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2011,resident,794918,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2012,nonresident,97523,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2012,resident,792871,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2013,nonresident,99283,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2013,resident,823130,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2014,nonresident,102276,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2014,resident,817990,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2015,nonresident,104665,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2015,resident,815301,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2016,nonresident,104824,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2016,resident,806610,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2017,nonresident,104077,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2017,resident,799755,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2018,nonresident,104472,SUM,total,NA
Southeast,Southeast,4,hunt,participants,residency,2018,resident,789337,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2014,18-24,34230.16436133027,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2014,25-34,45864.61315290123,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2014,35-44,39052.07208129432,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2014,45-54,35888.43740637172,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2014,55-64,28832.712998102466,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2015,18-24,33379.16436133027,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2015,25-34,45461.61315290123,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2015,35-44,37972.07208129432,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2015,45-54,35435.43740637172,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2015,55-64,28715.712998102466,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2016,18-24,33107.16436133027,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2016,25-34,45008.61315290123,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2016,35-44,37120.07208129432,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2016,45-54,35060.43740637172,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2016,55-64,28597.712998102466,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2017,18-24,31906.164361330273,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2017,25-34,43635.61315290123,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2017,35-44,36257.07208129432,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2017,45-54,34271.43740637172,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2017,55-64,28358.712998102466,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2018,18-24,31095.164361330273,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2018,25-34,42675.61315290123,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2018,35-44,35515.07208129432,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2018,45-54,33454.43740637172,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,age,2018,55-64,27773.712998102466,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,all,2014,all,183870,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,all,2015,all,180965,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,all,2016,all,178896,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,all,2017,all,174433,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,all,2018,all,170516,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2014,female,33793,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2014,male,150077,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2015,female,33464,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2015,male,147501,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2016,female,33266,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2016,male,145630,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2017,female,32623,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2017,male,141810,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2018,female,31276,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,gender,2018,male,139240,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2014,nonresident,47811,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2014,resident,136059,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2015,nonresident,48030,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2015,resident,132935,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2016,nonresident,47663,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2016,resident,131233,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2017,nonresident,47005,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2017,resident,127428,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2018,nonresident,47157,SUM,total,NA
Southeast,Southeast,4,hunt,participants - recruited,residency,2018,resident,123359,SUM,total,NA
Southeast,Southeast,4,all_sports,churn,age,2010,18-24,0.5058002124241008,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2010,25-34,0.48176602144465663,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2010,35-44,0.44422296116288623,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2010,45-54,0.4279124404125664,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2010,55-64,0.40799784694232233,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2011,18-24,0.5059730927088315,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2011,25-34,0.4817930370207531,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2011,35-44,0.44695774573583213,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2011,45-54,0.4297582769282082,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2011,55-64,0.4111068863789913,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2012,18-24,0.4939955867500703,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2012,25-34,0.47607662313351384,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2012,35-44,0.4395273939903342,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2012,45-54,0.4192317166334259,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2012,55-64,0.397797835937934,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2013,18-24,0.4974996636695033,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2013,25-34,0.47817274723250675,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2013,35-44,0.4432707374119086,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2013,45-54,0.4220007537189486,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2013,55-64,0.3989831892639114,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2014,18-24,0.4906487821917652,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2014,25-34,0.4729269868307051,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2014,35-44,0.435544084327538,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2014,45-54,0.4132581294172311,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2014,55-64,0.3903676394238279,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2015,18-24,0.5016479409273815,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2015,25-34,0.484864504670313,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2015,35-44,0.44898698082856375,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2015,45-54,0.42416213861340357,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2015,55-64,0.39905655069122564,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2016,18-24,0.505869563517132,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2016,25-34,0.48862163563664474,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2016,35-44,0.4543801404721408,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2016,45-54,0.4287801609781087,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2016,55-64,0.40226102434874095,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2017,18-24,0.5079506113107136,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2017,25-34,0.4917534430368984,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2017,35-44,0.4575896829770762,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2017,45-54,0.42830151792293486,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2017,55-64,0.4016694929310501,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2018,18-24,0.5045642402812726,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2018,25-34,0.48872511169241245,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2018,35-44,0.45825940227575374,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2018,45-54,0.42857322486058896,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,age,2018,55-64,0.399715170737805,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2010,all,0.446177311332776,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2011,all,0.4479336357018426,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2012,all,0.438381692520342,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2013,all,0.44171673931375205,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2014,all,0.43468009462981727,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2015,all,0.4460901228887935,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2016,all,0.4499860686276195,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2017,all,0.45082483986221816,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,all,2018,all,0.4483590699821466,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2010,female,0.5550671327500982,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2010,male,0.42649277099070426,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2011,female,0.5590539111708401,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2011,male,0.42707896957114916,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2012,female,0.5464048814255009,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2012,male,0.41834660562744547,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2013,female,0.5468294575281503,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2013,male,0.4211413583242637,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2014,female,0.5391304034019598,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2014,male,0.4131921702233555,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2015,female,0.5503436596946335,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2015,male,0.42311160308437146,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2016,female,0.550553193543731,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2016,male,0.42716553994594,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2017,female,0.5515653360854061,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2017,male,0.4277585867609624,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2018,female,0.5492184785113118,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,gender,2018,male,0.42888367460078836,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2010,nonresident,0.5901547878623163,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2010,resident,0.41451332517164236,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2011,nonresident,0.5875453530399071,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2011,resident,0.4178400319384169,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2012,nonresident,0.5792769429854918,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2012,resident,0.4086172808662394,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2013,nonresident,0.5882193816706374,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2013,resident,0.41181242655775013,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2014,nonresident,0.5714655067589546,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2014,resident,0.41017098223359083,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2015,nonresident,0.5853816583034267,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2015,resident,0.4185408859965273,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2016,nonresident,0.5909121249313359,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2016,resident,0.42176280826137225,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2017,nonresident,0.5899628214319996,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2017,resident,0.42248696544971315,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2018,nonresident,0.5913185750932901,AVG,total,NA
Southeast,Southeast,4,all_sports,churn,residency,2018,resident,0.41816354694349694,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2009,18-24,0.10260681046196526,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2009,25-34,0.1256262676759225,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2009,35-44,0.14091426438269639,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2009,45-54,0.1442498259712383,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2009,55-64,0.13525664642013174,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2010,18-24,0.10347788056576628,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2010,25-34,0.1251953261351662,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2010,35-44,0.1383903529179063,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2010,45-54,0.14424284976785626,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2010,55-64,0.13894849021554784,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2011,18-24,0.10424995514194298,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2011,25-34,0.12536513925282977,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2011,35-44,0.1370461786903796,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2011,45-54,0.1421071488336665,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2011,55-64,0.1359103624085774,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2012,18-24,0.10860330611141757,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2012,25-34,0.12712731484359885,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2012,35-44,0.13916601478117208,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2012,45-54,0.1426576833798381,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2012,55-64,0.1355788825635512,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2013,18-24,0.11222647477226197,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2013,25-34,0.12915796791398565,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2013,35-44,0.1395838585803154,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2013,45-54,0.1432191670575852,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2013,55-64,0.13591922993360314,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2014,18-24,0.11623926510795184,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2014,25-34,0.1332021784026889,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2014,35-44,0.1430083895640274,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2014,45-54,0.1466886067040306,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2014,55-64,0.1383352681690629,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2015,18-24,0.11349889818859728,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2015,25-34,0.1305282611694087,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2015,35-44,0.13952414863481838,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2015,45-54,0.14545857740470383,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2015,55-64,0.13692460420059388,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2016,18-24,0.11094538476541484,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2016,25-34,0.12699191847734975,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2016,35-44,0.13571181294884668,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2016,45-54,0.1430471645822984,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2016,55-64,0.13466250366575877,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2017,18-24,0.10762782383661929,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2017,25-34,0.12116176895759588,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2017,35-44,0.13288394372480294,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2017,45-54,0.14102220225499337,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2017,55-64,0.13246850472591892,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2018,18-24,0.10229731480157248,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2018,25-34,0.11596689497493134,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2018,35-44,0.12747303387552597,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2018,45-54,0.13477306557942237,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,age,2018,55-64,0.13000128628289923,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2009,all,0.1314713923973002,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2010,all,0.13165984375082102,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2011,all,0.1304319848039513,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2012,all,0.13195280946502877,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2013,all,0.13318459824709564,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2014,all,0.136604096861746,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2015,all,0.13429004032082872,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2016,all,0.13137628099980903,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2017,all,0.12815011685876204,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,all,2018,all,0.12322582803149701,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2009,female,0.049638319744432384,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2009,male,0.21601855076841994,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2010,female,0.04982587282031946,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2010,male,0.21620716285917008,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2011,female,0.05019019506318749,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2011,male,0.21335616838155777,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2012,female,0.052042320640411685,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2012,male,0.21457236835918275,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2013,female,0.05334576699452543,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2013,male,0.2157224146279877,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2014,female,0.0563958348785113,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2014,male,0.2195728031895125,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2015,female,0.05549556403906503,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2015,male,0.2157876988219284,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2016,female,0.054467682672309684,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2016,male,0.21097952476036702,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2017,female,0.05289524536198832,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2017,male,0.20602047760270684,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2018,female,0.05020846404551645,AVG,total,NA
Southeast,Southeast,4,all_sports,participation rate,gender,2018,male,0.19878339117021093,AVG,total,NA
Southeast,Southeast,4,fish,churn,age,2010,18-24,0.5425327324981565,AVG,total,NA
Southeast,Southeast,4,fish,churn,age,2010,25-34,0.5180050235660627,AVG,total,NA
