region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type
Northwest,OR,4,all_sports,churn,age,2011,55-64,-0.06071882808054784,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2012,55-64,-0.07493194989738548,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2013,55-64,-0.04986012300467841,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2014,55-64,-0.04334473776155336,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2015,55-64,-0.014504633599782064,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2016,55-64,-0.020304818411453516,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2017,55-64,0.055916528388437636,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,age,2018,55-64,0.019106937052559735,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2010,all,0,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2011,all,-0.05270476911002595,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2012,all,-0.058329543860945944,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2013,all,-0.05182701806591287,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2014,all,-0.04641038356081596,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2015,all,-0.018512721462317697,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2016,all,-0.02759355959705495,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2017,all,0.030929914084913676,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,all,2018,all,0.005109075277514269,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2010,female,0,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2011,female,-0.05829373592079876,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2012,female,-0.06630874469954044,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2013,female,-0.06862619986271223,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2014,female,-0.06953919810624155,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2015,female,-0.04516781419633705,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2016,female,-0.06668085789381463,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2017,female,-0.010257030691584384,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2018,female,-0.048643630202276744,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2010,male,0,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2011,male,-0.04665730085372999,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2012,male,-0.053101865679822176,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2013,male,-0.04507458561337281,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2014,male,-0.039957808699330404,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2015,male,-0.012908478604756551,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2016,male,-0.01681549462657414,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2017,male,0.0403658295915244,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,gender,2018,male,0.021834289030223636,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2010,nonresident,0,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2011,nonresident,-0.016120616141525965,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2012,nonresident,-0.024894643616846332,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2013,nonresident,-0.015930693227929324,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2014,nonresident,-0.008140739072286579,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2015,nonresident,-0.006047812787555263,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2016,nonresident,-0.008299114073339572,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2017,nonresident,0.026966330177830407,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2018,nonresident,0.022036135853729946,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2010,resident,0,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2011,resident,-0.05267567424206581,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2012,resident,-0.05531422441011527,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2013,resident,-0.05643315860992462,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2014,resident,-0.05284275557957196,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2015,resident,-0.017662803674284792,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2016,resident,-0.044815069653391965,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2017,resident,0.019553320048087183,NONE,pct_change_all
Northwest,OR,4,all_sports,churn,residency,2018,resident,-0.01660926720782239,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2009,18-24,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2010,18-24,-0.12279326843755156,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2011,18-24,-0.1471189059667439,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2012,18-24,-0.15352864748869605,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2013,18-24,-0.1210953411022773,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2014,18-24,-0.10081533609100193,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2015,18-24,-0.12630995628102204,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2016,18-24,-0.13210614465714426,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2017,18-24,-0.19005741362834289,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2018,18-24,-0.22655008146098113,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2009,25-34,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2010,25-34,-0.08616292597985961,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2011,25-34,-0.09039542686514367,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2012,25-34,-0.09114899998713784,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2013,25-34,-0.07961656766921214,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2014,25-34,-0.057543454145555804,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2015,25-34,-0.05792866531504052,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2016,25-34,-0.04553156453120267,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2017,25-34,-0.08733725956505539,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2018,25-34,-0.11555031972699735,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2009,35-44,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2010,35-44,-0.09174047829937998,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2011,35-44,-0.10882282626892106,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2012,35-44,-0.10986458767248786,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2013,35-44,-0.10145559269636575,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2014,35-44,-0.09736823150659894,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2015,35-44,-0.10555054756797039,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2016,35-44,-0.08328180622162636,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2017,35-44,-0.11522363050128259,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2018,35-44,-0.1094106453918519,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2009,45-54,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2010,45-54,-0.08635510325066693,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2011,45-54,-0.12120604589873298,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2012,45-54,-0.14113567965062845,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2013,45-54,-0.15983189848708798,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2014,45-54,-0.168010539263787,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2015,45-54,-0.18392320753320604,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2016,45-54,-0.18988349878375313,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2017,45-54,-0.24469633300835206,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2018,45-54,-0.2712062551725103,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2009,55-64,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2010,55-64,-0.041852553446476204,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2011,55-64,-0.02401068517449867,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2012,55-64,-0.017232126034543226,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2013,55-64,-0.01428696586192849,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2014,55-64,-0.008994963537844384,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2015,55-64,-0.018093966943136645,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2016,55-64,-0.0017072434208187004,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2017,55-64,-0.04456106273062871,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,age,2018,55-64,-0.05723282835157763,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2009,all,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2010,all,-0.08247732382355222,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2011,all,-0.09441037621350726,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2012,all,-0.09873599481437986,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2013,all,-0.09461166736604132,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2014,all,-0.08739834695776168,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2015,all,-0.09784715381936895,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2016,all,-0.08859315883254552,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2017,all,-0.13315455985503968,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,all,2018,all,-0.1507758685857826,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2009,female,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2010,female,-0.11200917443792834,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2011,female,-0.10702119971033362,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2012,female,-0.09257015474126717,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2013,female,-0.061675241441208006,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2014,female,-0.033957758162201035,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2015,female,-0.0408738628058713,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2016,female,-0.012122817444392506,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2017,female,-0.0714517404695649,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2018,female,-0.08222429504007821,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2009,male,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2010,male,-0.07339556099930311,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2011,male,-0.09031539462701663,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2012,male,-0.10029798421183271,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2013,male,-0.10443806312623283,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2014,male,-0.10377731730644948,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2015,male,-0.11538560571836984,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2016,male,-0.11256119021546697,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2017,male,-0.15212677249736908,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,gender,2018,male,-0.1720173226347368,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2009,nonresident,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2010,nonresident,-0.14511120582428,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2011,nonresident,-0.16320163763413714,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2012,nonresident,-0.14165893562597184,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2013,nonresident,-0.1348526263497128,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2014,nonresident,-0.10784166479575132,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2015,nonresident,-0.061126536824553414,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2016,nonresident,-0.03015155111709599,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2017,nonresident,-0.07621351250031842,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2018,nonresident,-0.10493550760214142,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2009,resident,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2010,resident,-0.06819520612473597,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2011,resident,-0.07884011610809066,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2012,resident,-0.08853673896389347,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2013,resident,-0.08498683390321485,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2014,resident,-0.08202749824917353,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2015,resident,-0.10505386373984363,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2016,resident,-0.10092021727155959,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2017,resident,-0.14511843156513182,NONE,pct_change_all
Northwest,OR,4,all_sports,participants,residency,2018,resident,-0.1600582349766555,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2014,18-24,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2015,18-24,-0.019658257003588836,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2016,18-24,-0.03255302260297688,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2017,18-24,-0.12028688732123216,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2018,18-24,-0.16670397366308035,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2014,25-34,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2015,25-34,0.042005676442762534,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2016,25-34,0.05989200293631619,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2017,25-34,0.009316675133265617,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2018,25-34,-0.04395277244283359,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2014,35-44,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2015,35-44,0.025234402129876144,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2016,35-44,0.06343394298268559,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2017,35-44,0.019498613467714237,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2018,35-44,0.02162191672091815,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2014,45-54,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2015,45-54,0.04257497547032976,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2016,45-54,0.0504312707360935,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2017,45-54,-0.03312197517353258,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2018,45-54,-0.054962226801583795,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2014,55-64,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2015,55-64,0.03763667933736919,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2016,55-64,0.07562681999134233,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2017,55-64,0.021642244155866748,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,age,2018,55-64,-0.004472346853713206,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,all,2014,all,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,all,2015,all,0.028245460403482973,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,all,2016,all,0.047544058402920565,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,all,2017,all,-0.013898239436549116,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,all,2018,all,-0.04304027114845452,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2014,female,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2015,female,0.009207787437247459,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2016,female,0.03441950275597304,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2017,female,-0.062456236888997374,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2018,female,-0.0872747498748191,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2014,male,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2015,male,0.03793744000199474,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2016,male,0.054309025751628395,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2017,male,0.010558951889402122,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,gender,2018,male,-0.02062191692354974,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2014,nonresident,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2015,nonresident,0.0859890211104152,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2016,nonresident,0.1062420997819218,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2017,nonresident,0.06190147332717684,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2018,nonresident,0.026167926589994114,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2014,resident,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2015,resident,-0.01870880766926303,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2016,resident,-2.6915631300225215e-4,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2017,resident,-0.07712882147584942,NONE,pct_change_all
Northwest,OR,4,all_sports,participants - recruited,residency,2018,resident,-0.10011919344578009,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2009,18-24,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2010,18-24,-0.12940672342830203,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2011,18-24,-0.1608727821757441,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2012,18-24,-0.17071966201755243,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2013,18-24,-0.14241013264052882,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2014,18-24,-0.12526063156641076,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2015,18-24,-0.1567329193377686,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2016,18-24,-0.17314419670706252,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2017,18-24,-0.22801688769374548,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2018,18-24,-0.2746536305328459,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2009,25-34,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2010,25-34,-0.09305254520011638,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2011,25-34,-0.11210873473762087,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2012,25-34,-0.12398786317365604,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2013,25-34,-0.11831155844780096,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2014,25-34,-0.10556351539130686,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2015,25-34,-0.12078850849083639,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2016,25-34,-0.1340786305444632,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2017,25-34,-0.19612485165588872,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2018,25-34,-0.2345691568524095,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2009,35-44,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2010,35-44,-0.09858804712273891,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2011,35-44,-0.11133870287261678,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2012,35-44,-0.10977222318475013,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2013,35-44,-0.10509226139094617,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2014,35-44,-0.10973802031496238,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2015,35-44,-0.13158585161176892,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2016,35-44,-0.12672894821160374,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2017,35-44,-0.1787019324172679,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2018,35-44,-0.18347842807543288,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2009,45-54,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2010,45-54,-0.09324327360410009,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2011,45-54,-0.11946432640751967,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2012,45-54,-0.12603332586505978,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2013,45-54,-0.12953096527853422,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2014,45-54,-0.1303274157464169,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2015,45-54,-0.140659218026733,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2016,45-54,-0.1457376448174721,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2017,45-54,-0.20150889184221377,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2018,45-54,-0.23826799015472547,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2009,55-64,0,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2010,55-64,-0.04907623833657916,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2011,55-64,-0.06630362666829556,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2012,55-64,-0.08631531528082703,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2013,55-64,-0.10424841653053905,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2014,55-64,-0.1193527687039088,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2015,55-64,-0.1428483955938643,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2016,55-64,-0.13889573889829784,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2017,55-64,-0.18901087985469817,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,age,2018,55-64,-0.21207751361122149,NONE,pct_change_all
Northwest,OR,4,all_sports,participation rate,all,2009,all,0,NONE,pct_change_all
